,time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
100,99,492440.016819252,974214.621676935,502096.043062378,171879.889432201,1122.56349188556,2606.74041973641,1438.55419584408,503.806316243225,1190.55386508667,1976.62398695716,873.633553481437,229.852787365666,163.474602147361,632.872413749969,419.245157161484,171.375111895253,259.653646289176,995.887962543492,626.523690378011,242.582758223795,442.655468971344,1659.36066947566,922.211364219049,315.567376091314,1.47120530356074,142.322809916203,351.566555658014,119.076724732573,6546.61090106396,14594.3632755947,7484.73122394264,2210.85677913573,0,65.2067850910734,437.491196936894,621.992714111523,9726.98318074762,22671.3783230646,12551.9569376216,4415.11056779907,6023.09378220345,10033.3189516641,4446.16109671101,1173.39127546676,2417.85130451126,9400.44653791415,6249.99648790503,2566.53786419384,1393.60937348377,5542.4491863331,4009.49459370511,1788.26215445421,3.43108437850148,405.627808113958,1311.34269788357,939.174118288616
101,100,492140.349828594,973519.220203299,501712.532159439,171745.688723393,1139.47932383403,2645.60778734033,1459.77871045492,511.140584259597,1208.55013604181,2006.18562080572,886.537607197384,233.185477008775,165.946133915519,642.341213351827,425.447306674533,173.871448768536,263.531491407796,1010.60851895004,635.681869250497,246.068423276213,450.32389459073,1687.47675030804,936.796508293172,320.243116694688,1.50852796252293,145.526754673599,358.195324678895,120.857388475897,6797.31066365377,15162.5100647493,7776.73045637758,2295.58600854192,0,68.5230865218539,458.300057634309,648.358829581164,10026.6501714062,23366.7797967008,12935.4678405613,4549.31127660679,6221.0195933005,10361.5860046802,4591.07565204255,1211.45120770416,2500.20512035612,9719.24479132839,6461.16617138929,2652.8480358745,1445.97900461508,5749.31431705888,4156.85381372026,1853.0069752698,3.5726994687152,422.222978048844,1363.62232384536,975.71850527866
102,101,491836.229900392,972813.599216159,501323.436414392,171609.551972471,1156.59416354357,2684.92176507664,1481.25085075946,518.565896213976,1226.80525306755,2036.16782647314,899.627000425903,236.568015698177,168.449958019577,651.931500579959,431.730356666994,176.402406590297,267.4792611553,1025.59192934148,645.003474934788,249.618314785665,458.007463854138,1715.66161030489,951.472883799985,324.969129727818,1.54556585493664,148.700637678801,364.774395703436,122.654010768749,7051.88843411281,15739.5126584753,8073.20855413811,2381.55225036589,0,71.9128559097852,479.496069179045,675.118003378879,10330.7700996079,24072.40078384,13324.5635856077,4685.44802752945,6421.92315524502,10694.7395093817,4738.1250939393,1250.06463939464,2583.80282279972,10042.8080088017,6675.45728424196,2740.41508533053,1499.13205970094,5959.24224916145,4306.37077693118,1918.68410463807,3.71663219558056,439.084749842514,1416.70159037877,1012.7970982238
103,102,491527.612183119,972097.659099458,500928.700824119,171471.459034599,1173.90366545262,2724.67167914301,1502.96449428857,526.079931168777,1245.3151322307,2066.5632153892,912.898614967454,239.999716555993,170.984970198934,661.638817710258,438.091301132141,178.966723049541,271.492525780183,1040.82083407338,654.477664041437,253.228359666654,465.717603860616,1743.95674028043,966.259895001138,329.750484665615,1.5823553659744,151.849167706506,371.317916045715,124.469071432439,7310.39156399179,16325.4649908414,8374.21255071959,2468.77265235727,0,75.3754553972888,501.076739685037,702.2740265053,10639.3878168808,24788.3409005415,13719.2991758811,4823.54096540158,6625.83890599973,11032.8346106992,4887.333872637,1289.23831026984,2668.66027522952,10371.195792989,6892.90950782336,2829.25600091342,1553.08208102942,6172.28534036467,4458.0823390988,1985.31000651419,3.86290029117746,456.215256600758,1470.58917805293,1050.41737537968
104,103,491214.452318144,971371.301463274,500528.271132352,171331.390089056,1191.40400889135,2764.84813123126,1524.91421157322,533.680594616268,1264.07559768789,2097.364268095,926.349232765766,243.479835154217,173.550262561713,671.459485357581,444.52764268758,181.563331464118,275.56757355156,1056.28067561345,664.095398958339,256.895167689616,473.463880595649,1772.3965378898,981.172879048477,334.590896779721,1.61893165868315,154.976764856758,377.838556905544,126.304461178238,7572.86742690898,16920.4623213799,8679.79058258476,2557.26445525805,0,78.9103523014445,523.040363124362,729.831168804075,10952.5476818558,25514.6985367252,14119.728867648,4963.60991094431,6832.80057107513,11375.925202747,5038.72586242993,1328.97879489841,2754.79283932763,10704.4657173894,7113.56115095732,2919.38718996551,1607.84179692479,6388.49266166392,4612.02303753267,2052.90015687619,4.01152277036085,473.616767449992,1525.29401535255,1088.58685724641
105,104,490896.706450826,970634.429168595,500122.093843599,171189.325641843,1209.09177361115,2805.44269808301,1547.09510266744,541.365966903994,1283.08246769712,2128.56347959875,939.975604989089,247.007591085311,176.145074453478,681.390409816355,451.037266478947,184.191312247082,279.701290967973,1071.95922902792,673.849121604282,260.615897880365,481.254306057801,1801.00950922644,996.223889483584,339.493024067042,1.65532855586712,158.087563262148,384.347629194046,128.161598757802,7839.36330783041,17524.600829927,8989.99160614874,2647.04490566187,0,82.5171124629574,545.385935835041,757.794061553729,11270.2935491738,26251.5708314046,14525.9061564012,5105.67435815719,7042.84124289385,11724.0640666608,5192.32442149349,1369.29251737596,2842.21545821532,11042.6736568444,7337.44936576129,3010.82456163016,1663.42325717329,6607.9105415767,4768.22548651393,2121.46921289561,4.16251972237909,491.29166338757,1580.82521133688,1127.31306891639
106,105,490574.331247772,969886.946369356,499710.116246984,171045.246531693,1226.96383376807,2846.44767339071,1569.50265600992,549.134258216716,1302.33161361332,2160.15345847399,953.774500236678,250.582183931634,178.768751032251,691.428920310763,457.618333518435,186.849851779518,283.891072006637,1087.84624736681,683.732515112466,264.388165490474,489.095586050253,1829.81923474829,1011.42230994124,344.458692312911,1.69157845832809,161.185416857136,390.855195388898,130.041523457961,8109.92631729894,18137.9772857502,9304.86516249328,2738.13118835892,0,86.1953937460127,568.113080315415,786.167604758853,11592.6687522278,26999.0536306439,14937.8837530163,5249.75346830699,7255.99344292181,12077.3029786266,5348.15243880257,1410.18576302708,2930.94272450567,11385.8740583158,7564.61032468542,3103.58359528367,1719.83793899792,6830.58299159954,4926.72068028032,2191.03113915373,4.31591213289756,509.242416803536,1637.19200031359,1166.60351033251
107,106,490247.283911274,969128.758548806,499292.286436652,170899.133934639,1245.01728023336,2887.8558774216,1592.13264462879,556.983775855113,1321.81899333174,2192.12698209614,967.742732897585,254.202803854443,181.420718105919,701.572669280753,464.26921564856,189.538217977173,288.134722742331,1103.933089057,693.740257028037,268.209946143064,496.9933329038,1858.84519582294,1026.77536886751,349.489079884003,1.72771229997289,164.273908413259,397.370180487719,131.944972518913,8384.60332910828,18760.6887894297,9624.46118857495,2830.54037658331,0,89.9449396722649,591.221975215122,814.956892545386,11919.7160887254,27757.2414511937,15355.7135633483,5395.8660653614,7472.28916594443,12435.692786886,5506.23236748779,1451.66468685189,3020.98892444169,11734.1201176053,7795.07933558313,3197.67938467723,1777.09684016427,7056.55207991682,5087.53825699801,2261.59931707808,4.47172173759113,527.471574809865,1694.40369920511,1206.46563534
108,107,489915.522196228,968359.772562497,498868.553335616,170750.969369667,1263.24935869995,2929.66050501413,1614.98104355588,564.912898293827,1341.54066808345,2224.47702306516,981.877178281972,257.868638475881,184.10046131387,711.819549083724,470.988440937413,192.255739642461,292.430382286555,1120.21240950019,703.867818083234,272.079499056547,504.95224172921,1888.10345715967,1042.28855581441,354.584863821056,1.76375952571679,167.356360097382,403.900476700862,133.872443617194,8663.44093213264,19392.832560294,9948.82985931805,2924.28939387957,0,93.7655732881548,614.713291691984,844.167153546445,12251.4778037714,28526.2274375024,15779.4466643838,5544.03063033298,7691.75991155001,12799.2834662441,5666.58624833117,1493.73531961175,3112.36807220756,12087.4639171604,8028.89093155934,3293.12667278494,1835.21055463752,7285.85823495768,5250.70671108753,2333.18663220042,4.6299708963836,545.981745034951,1752.46967262004,1246.90683556818
109,108,489579.004432127,967579.896693988,498438.866726597,170600.734706845,1281.65741509308,2971.85499127298,1638.04395662681,572.920051804074,1361.492809321,2257.19675866175,996.174779942305,261.578877503551,186.807509214139,722.167624353006,477.774649428564,195.001789768101,296.776461221734,1136.67792094391,714.111309601886,275.995311105206,512.976233257015,1917.60721734326,1057.96594765119,359.746330084038,1.7997480866759,170.435844933079,410.453040835904,135.824243938957,8946.48539167923,20034.5057572076,10278.0214535114,3019.39498481974,0,97.6571912964602,638.588135804947,873.803704131472,12587.9955678729,29306.103306012,16209.133273403,5694.26529315514,7914.43670694585,13168.1241573695,5829.23572671049,1536.40357240532,3205.0939366198,12445.9565330165,8266.07894063717,3389.93987917764,1894.18933147921,7518.54048150942,5416.25355535516,2405.80553928352,4.79068248428211,564.775583388186,1811.39930385818,1287.9344278363
110,109,489237.689546022,966789.040712797,498003.177283784,170448.412175718,1300.23885304949,3014.43290705431,1661.31755983031,581.003692424417,1381.67169601649,2290.2795638506,1010.6325493712,265.332715114567,189.541421394033,732.615084093451,484.626561930787,197.7757739394,301.171585877959,1153.324174667,724.467345465428,279.956046041993,521.068574130915,1947.36727074642,1073.81047682279,364.973462348864,1.83570445084839,173.515199025024,417.033985284668,137.800530238084,9233.78261905775,20685.8053293114,10612.0862411614,3115.87369313022,0,101.619758453843,662.847996349163,903.871911044279,12929.3104539775,30096.9592872021,16644.8227162158,5846.58782428183,8140.3501206496,13542.2631900739,5994.20206255419,1579.67523955722,3299.18005888437,12809.6481059804,8506.6765319005,3488.13311836078,1954.04312388317,7754.6366373242,5584.20545534219,2479.46811634925,4.95387979775099,583.855783661644,1871.20197145721,1329.55564494997
111,110,488891.537087889,965987.115938006,497561.436607501,170293.98437475,1318.99109909339,3057.3878736229,1684.79805524064,589.162291235019,1402.07370563498,2323.71899348882,1025.24756061448,269.129350764072,192.301778395853,743.160200808557,491.54295326472,200.577120270246,305.614553066215,1170.14638425538,734.93293167571,283.960504578968,529.231976098182,1977.39238644942,1089.82414584961,370.266010944268,1.87165362424947,176.597033981846,423.648661563997,139.801340634063,9525.37814619761,21346.8278871326,10951.0743864736,3213.74184494665,0,105.653302253801,687.494697816443,934.377161877311,13275.4629121105,30898.8840619934,17086.5633924992,6001.01562525059,8369.53026911196,13921.7480941852,6161.50613490342,1623.55600020467,3394.63976550927,13178.5878933767,8750.71624909041,3587.72021354065,2014.78162800056,7994.18346854815,5754.58833439169,2554.18610664532,5.11958647268976,603.225068482693,1931.88702953731,1371.7776285693
112,111,488540.507259005,965174.035308865,497113.597262599,170137.434282138,1337.91157213182,3100.71348820884,1708.48163080867,597.394321284462,1422.6953018115,2357.50875907436,1040.01694224693,272.967989083131,195.088173716149,753.801298148395,498.522631200958,203.405271509115,310.104293761311,1187.1402836203,745.505379187361,288.007593685991,537.46867717822,2007.68961650229,1106.00819640165,375.623545000441,1.90761917981814,179.683749282619,430.301736511705,141.826619522495,9821.31710321618,22017.6695883995,11295.0358629786,3313.01553584522,0,109.757907898128,712.530358065296,965.324841930831,13626.492740995,31711.9646911344,17534.4027374012,6157.56571786168,8602.00681820422,14306.6256014628,6331.16844263701,1668.05141897317,3491.4861769428,13552.8243033144,8998.23003275456,3688.71470609494,2076.41431294001,8237.21680962408,5927.42745339078,2629.97095004804,5.28782641200655,622.88618137526,1993.46379113277,1414.60742360829
113,112,488184.560941862,964349.71345868,496659.612818445,169978.745267258,1356.99765863958,3144.40326388658,1732.36442807343,605.69824702173,1443.53301899661,2391.64270047383,1054.93786689187,276.847838910025,197.900207616059,764.536725844124,505.564420208342,206.259678961868,314.639842076446,1204.30200546181,756.182229469875,292.096300295713,545.780509363773,2038.2645516623,1122.36324604004,381.045493452031,1.94362329251496,182.777544469945,436.997261703981,143.876237456729,10121.6441981532,22698.426035971,11644.0203789318,3413.71062078646,0,113.933713549569,737.957350236203,996.720315857404,13982.4390581382,32536.2865413191,17988.3871815556,6316.25473274196,8837.80897964905,14696.9416387163,6503.20910139286,1713.16694571607,3589.73221223354,13932.4049128722,9249.24923188095,3791.12986104229,2138.95044458173,8483.77165834427,6102.7474735565,2706.83380789309,5.45862372158664,642.841879783104,2055.94151405853,1458.05197391472
114,113,487823.659731948,963514.066792768,496199.437891001,169817.901102917,1376.24669181499,3188.45057947204,1756.44251534747,614.072515405747,1464.58344539595,2426.11475495593,1070.00753934535,280.76811174686,200.737481759802,775.364837975983,512.66714731899,209.139797116513,319.220310225871,1221.62798334131,766.961195324886,296.225670726383,554.168954446697,2069.12153076931,1138.88939659214,386.531176233444,1.97968677841969,185.880430967217,443.738736166685,145.950006673482,10426.4036976303,23389.1921838879,11998.0773103598,3515.8427059907,0,118.180905861813,763.778268544014,1028.56891319032,14343.340268052,33371.9332072315,18448.5621089993,6477.09889708345,9076.96550336594,15092.7413138797,6677.64783746075,1758.90791450331,3689.39059111131,14317.3764759037,9503.80460887214,3894.97867005788,2202.39910367445,8733.88224778128,6280.57250323565,2784.78558141817,5.6320026528775,663.09492883722,2119.32938857615,1502.11811871491
115,114,487457.76597139,962667.013570432,495733.028187011,169654.885978461,1395.6559334738,3232.84863638998,1780.71186465237,622.515548115454,1485.8432053731,2460.91892557357,1085.22318424595,284.728019907391,203.599594920349,786.283975691373,519.829630962568,212.04507938882,323.844868041723,1239.11487147905,777.840112935792,300.394794208956,562.635190046743,2100.26381208593,1155.58631966752,392.079827698229,2.01582913656768,188.994243438336,450.529162849081,148.04769314155,10735.6394076174,24090.0622491324,12357.2556401082,3619.42714214739,0,122.499715777152,789.995897568019,1060.87591693119,14709.2340286097,34218.9864295678,18914.9718129895,6640.11402153898,9319.50466659511,15494.0688965889,6854.50397933484,1805.27954202706,3790.47383362042,14707.7849208975,9761.92633803969,4000.27385200764,2266.76919925974,8987.58209939368,6460.92613178446,2863.83692505772,5.8079875510639,683.648095746477,2183.63652649557,1546.81258961532
116,115,487086.842783945,961808.47398968,495260.340549567,169489.684513471,1415.22255886208,3277.59042292708,1805.16833268654,631.025735020334,1507.30894151193,2496.04924921595,1100.58203343378,288.72677440327,206.486139469745,797.292453152867,527.050671921169,214.974974645334,328.512725813812,1256.75947752463,788.816901790183,304.60278906421,571.180127887801,2131.69371471383,1172.45332486665,397.690614488125,2.05206859253493,192.120650637036,457.371099355535,150.16902595625,11049.3946539168,24801.1296275682,12721.6039017038,3724.47901850714,0,126.890414579465,816.61318467596,1093.64655444457,15080.1572160547,35077.5260103191,19387.6594504336,6805.31548652924,9565.45426003483,15900.967793696,7033.79644709884,1852.28692545267,3892.99425768804,15103.6753405431,10023.6439987271,4107.0278514109,2332.06947850097,9244.90406166463,6643.83145378699,2943.99825604657,5.98660280797287,704.504144708914,2248.87195141011,1592.14200799141
117,116,486710.854111384,960938.370274818,494781.333005175,169322.281772089,1434.94364362221,3322.66868391311,1829.80764471379,639.601428543145,1528.97729685992,2531.49976523654,1116.08131341987,292.763582695353,209.396698313789,808.388545327061,534.329045456248,217.928924117807,333.223120381288,1274.55870821122,799.889532666465,308.848791777128,579.804445405743,2163.41273429242,1189.48941324634,403.362648668642,2.08842214275165,195.261165683458,464.266703292132,152.313704504973,11367.7122618905,25522.4868123271,13091.1701267641,3831.01315742892,0,131.353310190961,843.633215265947,1126.8859901754,15456.1458886162,35947.6297251819,19866.6669948248,6972.71822791136,9814.84157149582,16313.4805206344,7215.54374004442,1899.93503981046,3996.96397518442,15505.0919753073,10288.9865646104,4215.25283543994,2398.30853333552,9505.8803359002,6829.31108460279,3025.27976061522,6.16787281879478,725.665832234558,2315.0445897283,1638.11288255123
118,117,486329.764751148,960056.626766599,494295.964812168,169152.663277939,1454.81615245472,3368.07589468427,1854.62538073789,648.240938717444,1550.8448977417,2567.26448531692,1131.7182332742,296.837646407192,212.33084237279,819.570478063656,541.663494949233,220.906358882475,337.975303609877,1292.50952436591,811.056001299463,313.131948013416,588.508611917747,2195.42163789013,1206.69331919032,409.094997265556,2.12490559893798,198.417155756408,471.217772718795,154.481403897797,11690.6345351562,26254.2253136246,13466.0017951402,3939.04410912571,0,135.888743699054,871.059190522248,1160.59931975158,15837.235248852,36829.373233401,20352.0351878324,7142.33672206117,10067.6933674781,16731.6486693583,7399.7639228378,1948.22873500312,4102.39488654639,15912.0781912947,10557.9823893075,4324.96068945813,2465.49480457653,9770.54249177449,7017.3871690794,3107.69139752438,6.35182194203754,747.135902813188,2382.16326232633,1684.73160699026
119,118,485943.540395073,959163.17001446,493804.196510185,168980.815029535,1474.83692938605,3413.80423907358,1879.6169638414,656.942528927197,1572.90833722411,2603.33736468454,1147.48997299109,300.948159028828,215.288128452897,830.836419798773,549.052726596707,223.906697720922,342.768532763953,1310.60890339,822.314306481588,317.451405091814,597.292910359291,2227.7205420555,1224.06354322456,414.886689132553,2.16153363213634,201.589851194535,478.225782145757,156.671779049831,12018.2032331079,26996.435579243,13846.1457871265,4048.58614640132,0,140.497086099545,898.894407408069,1194.7915651131,16223.4596049263,37722.8299855395,20843.8034898156,7314.18497046557,10324.0358728782,17155.5128732329,7586.4746103897,1997.17273246151,4209.29867420918,16324.6764534342,10830.6591889878,4436.16301135594,2533.63658395468,10038.9214746131,7208.08138484117,3191.24289952185,6.53847446217188,768.917084864499,2450.23667665226,1732.00445765145
120,119,485552.147669145,958257.928870768,493305.98997073,168806.723516173,1495.00268927487,3459.84559048335,1904.77765015785,665.704412156886,1595.16415940667,2639.71227497121,1163.39367247143,305.094303662224,218.268097381741,842.184474360894,556.495404806765,226.929345223707,347.602062608278,1328.8538086235,833.662432348377,321.806305904019,606.157455251083,2260.30897659679,1241.59837727024,420.73671960142,2.19831981587527,204.780354002459,485.29191445699,158.884467657522,12350.4595471159,27749.2069149504,14231.648337109,4159.65325920254,0,145.178735242793,927.142240649226,1229.46767041914,16614.8523308544,38628.0711292314,21342.0100292699,7488.27648382745,10583.8947491057,17585.112769374,7775.69295164482,2046.77162150117,4317.68679509213,16742.9282950131,11107.0440226605,4548.87110494569,2602.74201437445,10311.0476055087,7401.41494083199,3275.94377293203,6.72785455446555,791.012086912859,2519.27341912491,1779.93759110515
121,120,485155.554174175,957340.83458682,492801.308448658,168630.375734265,1515.31001036678,3506.19149555472,1930.10252021728,674.524747677669,1617.60884462851,2676.38297884701,1179.42642119118,309.27525083988,221.270272432886,853.612674982787,563.990148381074,229.973690186916,352.47513879415,1347.24116378691,845.098333651789,326.195783814359,615.102207584029,2293.18593681349,1259.29592400403,426.644053489989,2.23527666818628,207.989645778338,492.417089172644,161.119092326737,12687.4440753505,28512.6274044467,14622.5549882441,4272.25914888647,0,149.934112969163,955.80612648032,1264.63249851326,17011.445825825,39545.1654131791,21846.6915513424,7664.62426573527,10847.2950708208,18020.4869588122,7967.43561245006,2097.02985541728,4427.57047220459,17166.8742838294,11387.163270294,4663.09597245341,2672.81908872613,10586.950575681,7597.40857209749,3361.80329577364,6.91998625165282,813.423593947817,2589.28194773838,1828.53704161647
122,121,484753.728527289,956411.820910352,492290.11663445,168451.759204052,1535.75532779324,3552.83316015905,1955.58647152305,683.401638135054,1640.23879559217,2713.34310640756,1195.58524855303,313.490156427693,224.294157964067,865.118979198124,571.535527263599,233.039104216115,357.386992301574,1365.7678316155,856.619923476404,330.618958349517,624.126987153901,2326.34992625474,1277.15411156085,432.607626879156,2.27241569223543,211.218595079709,499.601987413343,163.375262041329,13029.1967962134,29286.783828512,15018.9105478107,4386.41722212262,0,154.763662420564,984.889547948988,1300.29082777644,17413.2714727105,40474.1790896473,22357.8833655499,7843.24079594792,11114.2613014421,18461.6729647441,8161.71875761076,2147.95174734386,4538.96068551112,17596.553985546,11671.0426091525,4778.84830625289,2743.87564749873,10866.6594360825,7796.08253148336,3448.83051466758,7.1148934121113,836.154263933945,2660.27058478652,1877.80871846456
123,122,484346.64040418,955470.824184434,491772.38070725,168270.861986683,1556.33492783576,3599.76143725024,1981.2242121062,692.333126958068,1663.05032443171,2750.58613334329,1211.86711494311,317.738159629598,227.33923822013,876.701264418021,579.130059720011,236.124940487101,362.336834806208,1384.43059618287,868.225063138198,335.074931622476,633.231482739512,2359.79899152221,1295.17070441735,438.626347899709,2.30974741538367,214.467964247055,506.847073894251,165.652573103925,13375.7570403712,30071.7615830866,15420.7590429352,4502.14058437027,0,159.667845515478,1014.39602159592,1336.44734924564,17820.35959582,41415.1758155658,22875.6192927502,8024.13801331679,11384.8172675889,18908.7071891578,8358.55803225762,2199.54146590762,4651.86816217513,18032.0059247397,11958.7069886664,4896.13847996401,2815.91937536109,11150.202582925,7997.45657867319,3537.03424067381,7.31259968925882,859.206724438554,2732.24750963542,1927.7584030843
124,123,483934.260582018,954517.783447557,491248.068388525,168087.672701612,1577.04494286368,3646.9668163442,2007.01025493627,701.317196056952,1686.0396407123,2788.1053608469,1228.26890348045,322.018381101309,230.404976298734,888.357324177091,586.772209947161,239.23053267044,367.32385475522,1403.22614803867,879.911553703227,339.562785279466,642.415260504973,2393.53075060181,1313.34331131216,444.699096805222,2.34728142657401,217.738415711684,514.152616268398,167.950609678227,13727.1634614202,30867.6445961464,15828.1436764822,4619.44203290309,0,164.647140575204,1044.32908534522,1373.10666389319,18232.7394179817,42368.216552442,23399.9316114751,8207.3272983879,11658.9861325826,19361.6248680489,8557.96854261552,2251.80303069928,4766.30336623668,18473.2675438718,12250.1806039761,5014.97653896122,2888.95779689219,11437.6077398777,8201.54996707643,3626.42304425835,7.51312850195297,882.583569354357,2805.22075150028,1978.3917460214
125,124,483516.560982965,953552.640534742,490717.148996284,167902.180544278,1597.88134687468,3694.43941444225,2032.93891309435,710.351763783947,1709.20284032445,2825.89389717654,1244.78741242921,326.329921174715,233.490813243374,900.0848648974,594.460386010959,242.355193981072,372.34721403614,1422.15107170563,891.677128860023,344.08157788563,651.677770920324,2427.54241585455,1331.66939082533,450.824725518943,2.3850264119687,221.03051781396,521.518702102122,170.268944026005,14083.4540052239,31674.515243277,16241.1067829362,4738.33404936243,0,169.702040089733,1074.69228745793,1410.27327998889,18650.4390170349,43333.359465257,23930.8510037162,8392.81945572163,11936.7903691121,19820.4600254074,8759.96483624872,2304.7403075813,4882.27648780469,18920.37516051,12545.4868683621,5135.3721903753,2962.99827159177,11728.9019374714,8408.38142891655,3717.00524952118,7.71650300569646,906.287355696304,2879.19818218711,2029.71426369135
126,125,483093.51471821,952575.340179523,490179.593499766,167714.375304041,1618.83995155101,3742.16896817645,2059.00429558957,719.434683120421,1732.53589524632,2863.94464081126,1261.41934825253,330.671858196301,236.596167243359,911.881503084838,602.192938057682,245.498216333779,377.406045153561,1441.20183519867,903.519448961881,348.630342700933,661.018354433955,2461.83081255364,1350.14625507819,457.002056779537,2.42299018879288,224.344750158727,528.945253738952,172.607136508187,14444.6658779725,32492.4542618808,16659.6897841375,4858.82879183192,0,174.833048612324,1105.48917641821,1447.95161048831,19073.4852817895,44310.6598204767,24468.4065002345,8580.62469595939,12218.2517311669,20285.2454261501,8964.56088185799,2358.35700385169,4999.79743182819,19373.3639230653,12844.6483847293,5257.3347926535,3038.0479882711,12024.1114901162,8617.96915877581,3808.78892777388,7.92274606448135,930.320600455292,2954.18750876843,2081.73133493703
127,126,482665.096132471,951585.830116655,489635.374574518,167524.247382326,1639.91640278368,3790.14482705712,2085.20030375912,728.563740074043,1756.03464413184,2902.25026510974,1278.16131927458,335.0432469786,239.720432933966,923.744762928277,609.968156782096,248.658869601078,382.49944880974,1460.374781145,915.436095977702,353.208085753061,670.43624611014,2496.39239378225,1368.77107198812,463.229883014401,2.46117973737868,227.681508536516,536.432041290131,174.964735413371,14810.8355130225,33321.5406640127,17083.933144776,4980.93808643833,0,180.040680772406,1136.72329163478,1486.14597040123,19501.9038675292,45300.169883344,25012.6254254825,8770.75261767411,12503.3912253219,20756.0125281434,9171.77004868935,2412.65666328002,5118.8758064897,19832.2677652152,13147.6869162519,5380.87334471897,3114.11395892198,12323.2619711363,8830.33079586529,3901.78189057192,8.13188022313964,954.685777495491,3030.19626617473,2134.4481973874
128,127,482231.280848875,950584.061185396,489084.466657778,167331.787810961,1661.10617762373,3838.35594771867,2111.52062819963,737.736652271151,1779.69478367923,2940.80320437908,1295.00982991524,339.443117362311,242.862980779986,935.672074230021,617.784272105557,251.836400956097,387.626491828051,1479.6661192624,927.424569214694,357.813784166751,679.930579400319,2531.22325232531,1387.54086639801,469.506965027279,2.49960123141902,231.041109438089,543.978693963417,177.341276659624,15181.9985365817,34161.8516478523,17513.8763275707,5104.67341848845,0,185.325459397135,1168.39815485446,1524.86057410718,19935.7191511244,46301.938814603,25563.5333422217,8963.21218903884,12792.2290814505,21232.7914334422,9381.60508560885,2467.64266103031,5239.52091127023,20297.1193592122,13454.6233563077,5505.99647478128,3191.20301213797,12626.3781861226,9045.48340521295,3995.99168227365,8.34392768008373,979.385314483721,3107.23180968595,2187.86994361994
129,128,481792.045814181,949569.987433203,488526.846004086,167136.988270655,1682.40458161883,3886.79088905992,2137.95874617636,746.951067727808,1803.51186073983,2979.59564127184,1311.9612754667,343.87047288735,246.02315653348,947.660770629327,625.639452040489,255.030034292545,392.78620536901,1499.07191999426,939.482281701304,362.446384717803,689.500389187272,2566.31913007298,1406.45252033007,475.832030562752,2.53826006645871,234.423794189483,551.58470992113,179.736283404996,15558.1897323036,35013.4625078456,17949.5577480821,5230.04592315671,0,190.687913732555,1200.51726219598,1564.09953259537,20374.9541858185,47316.0125667959,26121.1539959142,9158.01172934533,13084.7847229397,21715.610838868,9594.07809989514,2523.31819848526,5361.74172472641,20767.9500682387,13765.4776978022,5632.71242883972,3269.32178614806,12933.4841448503,9263.44345792567,4091.42557218355,8.55891026034026,1004.42158984154,3185.30130731326,2242.00151713199
130,129,481347.369344245,948543.566219715,487962.490741029,166939.841109593,1703.80674651085,3935.43780821912,2164.50791948155,756.20456379142,1827.48126512385,3018.61949542499,1329.01193737883,348.324289569592,249.200280760386,959.708088096139,633.531801727907,258.238969717826,397.977583388127,1518.58810909533,951.606557107756,367.104802570307,699.144614224994,2601.67542539165,1425.5027725852,482.20377280631,2.57716088666696,237.829732734381,559.249464840766,182.149265597237,15939.4430048595,35876.4465435671,18391.0147291263,5357.06637574318,0,196.128577755919,1233.08407672299,1603.86685061169,20819.6306557544,48342.4337802846,26685.5092589713,9355.15889040756,13381.0767364705,22204.4979860328,9809.2005357959,2579.68629798484,5485.54689201268,21244.7898979366,14080.2690019659,5761.02905891347,3348.47672151901,13244.6030319868,9484.22681067426,4188.0905463388,8.77684938879912,1029.79692971278,3264.41173206615,2296.84770812875
131,130,480897.231169691,947504.758320853,487391.380925056,166740.339362117,1725.30762827306,3984.28445733135,2191.16119271679,765.494646245311,1851.59822306199,3057.86641326009,1346.15797902218,352.80351478001,252.393648428041,971.811163661855,641.459362626872,261.462383111519,403.199581303009,1538.21046303851,963.794627133109,371.787920176673,708.862099073887,2637.28719882652,1444.6882178544,488.620848859764,2.61630760994332,241.259027089378,566.972219332349,184.579719485,16325.7913425586,36750.8749673673,18838.2834547739,5485.74518152332,0,201.647988571339,1266.10202148475,1644.16642370206,21269.7688303085,49381.2416791464,27256.6190749443,9554.66063788366,13681.1228414248,22699.4786109075,10026.983152891,2636.74979749151,5610.94471218259,21727.6674472457,14399.0153667097,5890.95381103533,3428.67405357053,13559.7571767722,9707.848684516,4285.99329898365,8.99776606361139,1055.51360494045,3344.56985410235,2352.41314913617
