time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
61,93191.9626096032,185019.293906579,95506.531888794,32691.8778576791,45811.1672787429,90949.8919937945,46962.158719789,16095.1167991912,30309.127258961,60167.3545791221,31063.7755368611,10644.0179765703,26629.4220991205,52865.2532968446,27295.408387681,9353.7848935736,45211.315125402,89667.6813601007,46198.3909312294,15787.6814502254,49630.9150831733,98319.4123994734,50525.2540600791,17208.4427842385,91.7001797026105,4106.61821104377,8428.72775581929,4731.170920905,211291.390365294,415570.025663368,207508.274257354,67203.8759136614,0,222.468589674261,1161.47846239331,2579.03140395556,408975.037390396,811866.706093421,419141.468111205,143603.122142321,108949.161033496,216275.644229888,111654.392817425,38252.4016029389,227585.286979037,451777.916572894,233231.508186311,79901.8188466172,95061.1098172154,193948.7023115,109141.75259001,41345.0731724081,185.951850589,8573.10297296547,18371.4939338895,12400.8884052373
62,85282.2970583396,169314.215113661,87395.9649450689,29911.3608890384,39634.5841916227,78688.9635629228,40632.2413617921,13926.3945529211,28635.890463309,56846.6076617593,29349.83313262,10057.0614348476,23864.4945894351,47377.2132278001,24462.4126178319,8383.32693623499,42746.5476784331,84777.2937617079,43675.6206831402,14924.3332912902,51227.2422946478,101471.705070554,52132.9571564185,17750.8124469003,97.1053779174618,4342.03037224678,8891.50508281485,4946.061496228,230678.838346295,453815.841719684,226784.204756068,73466.0744803352,0,254.129509664918,1325.26026424501,2929.57447220433,416884.70294166,827571.78488634,427252.035054931,146383.639110962,113175.035625011,224665.446397025,115986.538107942,39737.1733674122,240210.588535591,476842.161698592,246172.842967365,84336.7442543934,103874.655996067,211816.957858499,119008.718480429,45007.3654699454,204.854430645902,9444.16898936552,20236.3154767364,13658.2503112449
63,78827.4919337581,156497.614584168,80776.8931931767,27641.9981238215,33961.1882214611,67426.4829994452,34817.5615803823,11934.0756724445,26734.3125947213,53072.4344324131,27401.7086709225,9389.81657215419,21112.6838749937,41914.9618235034,21642.5890041206,7417.30309637376,39825.7040052387,78982.4539594563,40687.080744571,13901.8958575046,52105.7583866736,103201.12333025,53008.3848302312,18043.3109014628,101.514471392117,4531.80319691288,9257.56150945525,5100.82812484084,249498.346511761,490973.740781374,245561.335999105,79572.2610935087,0,287.384892478752,1496.88446803511,3293.51055788931,423339.508066242,840388.385415833,433871.106806823,148653.001876179,116813.495953434,231889.170724916,119716.663567932,41015.6778611202,251452.140016352,499159.769867968,257696.292654388,88285.9452462401,112146.382498007,228586.330697605,128268.181370003,48443.8798143028,223.463026490111,10301.6075766786,22071.5505270306,14895.3174327003
64,73577.670210125,146073.464931709,75393.2327314431,25796.0520516183,28861.5067956651,57302.5725201366,29590.5254032055,10143.0021746356,24694.656010893,49024.0083258679,25311.9029810357,8673.9758085079,18468.1495997485,36665.4474044845,18932.4736621145,6488.79994057098,36608.8467502764,72600.7321202256,37396.5514085751,12776.4077014781,52292.3553645747,103559.346102786,53178.5820103778,18095.3585086282,104.858705304866,4673.06198185406,9521.65715120283,5194.18601837817,267558.956563412,526667.485751512,263650.607822124,85460.7928472611,0,321.880861424425,1674.46682992123,3666.42494892177,428589.329789875,850812.535068292,439254.767268556,150498.947948382,119918.346898263,238053.588764446,122899.872559605,42106.7837321239,261341.326496198,518792.926379224,267833.895643631,91760.3621010513,119801.133556588,244104.481050914,136836.082543428,51623.4432095259,241.561110800366,11135.439276606,23855.8292447044,16097.6761785243
65,69319.9865014786,137619.228386826,71026.8301103987,24298.7764934858,24354.729923399,48355.4295788698,24970.9082607892,8559.9778291779,22594.632821907,44855.6004017091,23160.0661348488,7936.83148129568,15995.5014079989,31756.9661087749,16398.3252541174,5620.53155778141,33242.7157407616,65923.2367883673,33954.1175856772,11599.2012630105,51838.2049677109,102648.14194856,52696.3425817279,17925.1496564433,107.114540611661,4764.99195869173,9682.88059857127,5227.44143125172,284714.114096132,560607.154974269,280904.463725606,91083.1840717853,0,357.249853932735,1856.06574826366,4043.90621576855,432847.013498521,859266.771613174,443621.169889601,151996.223506514,122547.685072537,243274.002610291,125595.678488644,43030.8737032009,269949.097094586,535882.373315239,276658.257886051,94784.8404163541,126794.642647742,258281.713732241,144662.986081209,54527.747322302,258.970829438223,11937.4697953413,25571.6192567843,17253.5137623254
66,65876.4886203425,130781.621240631,67495.2803551096,23087.671287399,20424.9986863838,40553.6573616136,20942.5450740619,7179.48628289875,20497.8603361365,40693.5096895833,21011.4107019483,7200.73112532102,13733.7483160388,27266.9956965018,14080.1662576354,4826.22259320375,29852.9353885349,59199.1609444596,30488.21161903,10414.185493384,50813.0859538263,100606.121866802,51633.366273123,17557.306574653,108.298401796914,4808.58552001198,9744.07411384644,5204.03458433877,300859.58429694,592585.222524647,297215.186709632,96403.6444090901,0,393.125155750649,2039.75889561325,4421.71764971161,436290.511379657,866104.37875937,447152.71964489,153207.328712601,124759.653807982,247665.816419327,127863.652371248,43808.3527289107,277372.110569252,550619.909281928,284268.355941944,97393.2671075879,133109.992013837,271083.792389471,151730.09754266,57149.8646838602,275.553857231988,12701.3290316212,27205.3068576126,18353.6709620733
67,63100.1216116377,125268.687692787,64647.8378035768,22111.0824716397,17034.7075063994,33822.6711000191,17466.9637416479,5988.36289077927,18453.9030722616,36636.1435220637,18916.7515953847,6483.09027648918,11701.3481924627,23232.215270251,11996.9539478386,4112.37902281861,26540.399718058,52628.6174303973,27101.9317888636,9256.59177212804,49298.5755061674,97595.2288070635,50073.2882126814,17020.4932128119,108.459843522699,4806.31993353637,9711.12111996583,5129.02379313769,315929.48454949,622468.962982399,312511.444205086,101398.043254773,0,429.15326148361,2223.70758495494,4795.93330542305,439066.878388362,871617.312307214,450000.162196423,154183.91752836,126609.651264589,251338.992362158,129760.559536433,44458.6663912743,283721.171424911,563225.433574786,290777.684970504,99624.5092234881,138752.969996552,282522.519851653,158044.050719386,59492.3083549481,291.209800561297,13422.3969525535,28747.0355010636,19391.5308218921
68,60870.134546614,120840.685699015,62360.7123058175,21326.591166983,14134.5163224246,28064.5752826476,14493.6487578874,4969.31235917748,16499.3624302382,32756.1782373549,16913.6203577351,5796.77364215278,9901.38025085201,19658.7709986388,10151.8793692809,3480.10332013754,23380.9269348664,46361.9610319239,23872.7051353061,8152.8637462153,47381.7941867216,93788.3308942232,48105.2849341107,16345.2294704924,107.674040300982,4761.80719814994,9592.1850224715,5008.56790610913,329891.211287982,650190.686976041,326753.757099038,106052.522255308,0,465.003682006728,2406.20701835295,5163.03613342447,441296.865453386,876045.314300986,452287.287694182,154968.408833017,128148.704739288,254394.821705502,131338.691680888,44999.7289421519,289112.264140821,573929.146314198,296305.067886126,101519.26421155,143747.036217457,292645.524706218,163631.258499724,61564.9309004072,305.872883957301,14097.650352285,30190.3747729874,20362.792924087
69,59087.6482621605,117301.290722683,60532.5287495648,20699.4580263581,11670.4278839108,23172.2155878153,11967.2976306139,4103.39607424341,14659.5161311102,29103.8118870334,15027.9435942826,5150.66977153646,8326.19159912488,16531.4990986577,8537.12864435226,2926.72575739252,20427.0826384392,40503.4122129825,20854.1666128433,7121.30465903426,45150.1470820448,89358.7952183262,45818.7071432386,15562.0590414446,106.034371107457,4679.45124811245,9396.97343179751,4849.45109469391,342739.952032102,675737.14787938,339929.531861227,110361.955477076,0,500.376145009842,2585.72233207935,5519.98009822072,443079.351737839,879584.709277318,454115.471250435,155595.541973642,129422.677156179,256924.348106851,132645.052085946,45447.6437698196,293660.055098625,582958.646483994,300967.992889523,103117.776372186,148128.461425959,301526.403546473,168532.462834234,63382.8984990177,319.507660125473,14725.4646210024,31531.8931756416,21265.1829107378
70,57671.7104700838,114489.765979758,59080.2851179977,20201.2383172805,9588.43696265808,19038.4108767809,9832.58876398284,3371.6666340749,12950.1880879625,25710.4749459832,13275.9581713023,4550.34701330596,6961.27215467687,13821.6179255337,7137.85435085736,2447.16526307185,17711.282639515,35117.2182047805,18079.3442326559,6173.17047536292,42687.2295778589,84472.37500463,43298.9090342295,14700.1281715028,103.645584204684,4564.13438015027,9136.07292839187,4658.67418929955,354493.23452304,699138.99734995,352048.076024029,114328.389684604,0,535.005332434895,2760.91137655343,5864.22025149765,444495.289529916,882396.234020243,455567.714882002,156093.76168272,130472.055770177,259007.946943039,133721.137835406,45816.6285145934,297473.524642403,590530.25827489,304878.133931756,104458.301270979,151941.964108773,309255.871888793,172797.844241268,64964.8739149455,332.10427996302,15305.3952851893,32770.6878991075,22098.1332536228
71,56555.9453124062,112274.312153405,57935.9192700529,19808.6055282404,7837.37597532213,15561.604554403,8037.10046288279,2756.16867689394,11379.6037927699,22592.5127239614,11666.1120380283,3998.70466375648,5788.25303877427,11492.6805663891,5935.2490519657,2034.9827355509,15249.4375934015,30234.8875039902,15564.3951375881,5313.95040791231,40069.9220226818,79281.4569752378,40624.2965400905,13786.182231589,100.617866382457,4420.94727664513,8820.38321159214,4443.12559180211,365185.844398262,720460.934821023,363135.908462648,117959.564121617,0,568.663424946122,2930.63582515176,6193.71604263853,445611.054687593,884611.687846595,456712.080729947,156486.39447176,131332.103613681,260715.624987658,134603.094080119,46119.0677384597,300653.322059816,596843.777738146,308138.637134979,105576.175320855,155237.036938808,315934.315041133,176482.906566025,66331.4882405785,343.673751672229,15837.9591159481,33907.9140664627,22862.4640117823
72,55636.086363431,110447.894082248,56992.5009930724,19484.8896378618,6415.00736521086,12737.3837985007,6578.58430833842,2256.15947371789,9951.57171319499,19757.5010224115,10202.325459784,3497.09105697636,4790.29407498293,9511.27167203748,4912.06989932893,1684.27580534475,13045.0248047627,25863.2709635634,13312.7765110421,4544.7955925796,37366.5744569836,73921.4717417512,37864.4914080989,12843.9442123251,97.0619666107556,4254.96896467935,8460.66228538615,4209.33382051443,374865.379254823,739793.076940447,373232.626481792,121267.596608704,0,601.160814362591,3093.96265315701,6506.91379197638,446530.913636569,886438.105917753,457655.499006927,156810.110362138,132034.771881407,262110.816635776,135323.674409577,46366.1852665261,303290.840314967,602080.633811439,310843.170389683,106503.48981655,158065.028171936,321665.870679278,179645.20929663,67504.1280472163,354.243483564649,16324.4283914975,34946.342579994,23560.0832541278
73,54835.0202204858,108857.395113444,56170.9471978513,19202.967915257,5291.61321428459,10506.7595560052,5426.59570623585,1861.22000426033,8669.25035998516,17211.7247004004,8887.85312604045,3046.6280839195,3957.11410620808,7856.99482253053,4057.79704739433,1391.44847622962,11095.2272190215,21996.7455928491,11321.5332320819,3864.67313548422,34636.4173164172,68509.736242076,35079.7489562979,11893.9220080623,93.0857357515606,4071.11283459099,8067.21542304803,3963.31837521602,383589.271827846,757245.185810966,382388.1513789,124268.108043122,0,632.345327138467,3250.15793215,6802.71395844862,447331.979779514,888028.604886557,458477.052802148,157092.032084743,132612.109969569,263257.153599165,135915.737128774,46569.2436241448,305471.142489452,606409.696908856,313078.922919745,107270.119980108,160477.265316214,326554.625966497,182342.269578357,68504.1577573379,363.8536093012,16766.6613256018,35889.9959631013,24193.7405825618
74,54137.4647867213,107472.467757778,55455.5868236313,18957.4716234801,4396.1542612356,8728.69244033093,4508.30324284487,1546.38311936615,7529.59271643009,14949.1460625338,7719.58520982667,2646.25515886123,3270.89839321711,6494.49103547673,3354.17989772174,1150.2513665036,9392.18129837552,18619.6860420921,9582.5677425339,3270.79821411458,31929.8143874256,63145.9658661637,32321.2351569646,10953.5090238661,88.7918683390068,3874.02820743557,7649.70332702102,3710.51742016102,391422.102288255,772941.421880564,390660.161669596,126979.381500924,0,662.100707626691,3398.6769298595,7080.4325727232,448029.535213278,889413.532242223,459192.413176368,157337.52837652,133090.014285613,264206.051940567,136405.832980057,46737.3435771461,307272.468273213,609986.296825848,314926.097055745,107903.550313504,162524.038053797,330702.557456794,184630.427690118,69352.5002456334,372.55419413886,17166.973183633,36743.8717705435,24766.8401219169
75,53529.7994938916,106266.061959383,54832.4498102615,18743.6133742498,3676.12372361613,7298.93803050187,3769.87755907455,1293.19720554704,6524.64025531293,12953.9741677527,6689.37403317936,2293.18376726383,2709.85443294932,5380.50022338595,2778.88464172933,953.032728760321,7921.65407940063,15703.8342175026,8081.27704832941,2758.16384832249,29288.3582352724,57912.4713045734,29631.1378507373,10037.0263963377,84.2758678978757,3668.01215818109,7216.97169320492,3455.72468674578,398432.293911659,787013.863710338,398110.877462971,129421.301922641,0,690.344228382645,3539.14990051205,7339.75607013198,448637.200506108,890619.938040618,459815.550189738,157551.38662575,133488.323034748,264996.900003035,136814.301789199,46877.456826061,308762.899314795,612945.599783695,316454.486199735,108427.699865382,164253.423277746,334207.149484268,186563.533263705,70069.1498689654,380.402283170073,17528.0001280173,37513.650511874,25283.2431014053
76,53000.0776859808,105214.450652462,54289.2810270093,18557.1924291715,3092.34808915143,6139.72338479822,3171.15936779522,1087.89747880025,5643.81673522035,11205.2192815994,5786.3862699167,1983.70407371497,2252.59562005842,4472.56594493282,2309.99070686633,792.28106795194,6664.31491928956,13210.8222358821,6797.85288899837,2319.98504903447,26744.9356596628,52874.2944517935,27042.7446102746,9155.75284751832,79.6242691053163,3456.93299925198,6776.90489200065,3203.03783803216,404689.287021531,799596.967273976,404804.314889774,131614.45636958,0,717.023775305727,3671.36534736454,7580.69284619684,449166.922314019,891671.549347539,460358.71897299,157737.807570829,133822.37226746,265660.147788822,137156.867881559,46994.9730276085,309999.606337349,615401.112228986,317722.701016771,108862.655996468,165710.102581066,337158.996694516,188191.621969583,70672.6814325883,387.458973445823,17852.5641803901,38205.406052407,25747.0721513229
77,52537.9163967467,104297.011502681,53815.4280543391,18394.5566184782,2615.33896890742,5192.50363595358,2681.91848983338,920.123050408587,4875.41849674074,9679.65194144674,4998.63118019511,1713.70896258734,1880.02772900396,3732.7815868254,1927.92596540567,661.28915968611,5597.86071666333,11096.3898971156,5709.45698182628,1948.44325734822,24324.138979852,48080.0296216071,24580.8728041439,8318.07451708015,74.9134978809858,3244.18292216644,6336.34108158184,2955.84303116234,410261.385214205,810823.334451249,410804.174482862,133579.439281059,0,742.11444095561,3795.25095981273,7803.52212219049,449629.083603253,892588.988497319,460832.57194566,157900.443381522,134104.123390304,266219.54545841,137445.796036748,47094.096099334,311029.593515038,617446.157816131,318778.931453674,109224.935072093,166934.555757016,339640.169313352,189560.013799877,71179.9158130499,393.786903488025,18143.557467506,38825.357539759,26162.5437980249
78,52134.3368815513,103495.910626077,53401.6781825136,18252.5467480927,2222.70352915538,4412.82060534135,2279.19864358233,782.006425497836,4207.56297919774,8353.68631358035,4313.93328959594,1479.02756923017,1575.94047382414,3128.96527356645,1616.07381395491,554.362466797344,4699.01742867836,9314.35628305698,4792.2690123438,1635.38715243193,22043.0113171557,43563.3065490483,22262.639701361,7529.75063688691,70.2093780154193,3032.66002535078,5901.04874657755,2716.83478337904,415214.218012422,820820.679451577,416172.305090161,135336.341281476,0,765.614872402228,3910.85351990904,8008.74293620773,450032.663118449,893390.089373923,461246.321817486,158042.453251908,134342.987876788,266693.780630575,137690.736952171,47178.1340479229,311891.031238681,619156.522864441,319662.312407778,109527.950311689,167962.670206335,341723.422089174,190708.877708839,71605.7589318192,399.448272453458,18403.8509251186,39379.6739334912,26533.8366357588
79,51781.5938481499,102795.763712781,53040.0836295145,18128.4368915071,1897.29654482315,3766.63398118093,1945.42281729107,667.523877396847,3628.76712608829,7204.52870267295,3720.5255620253,1275.62867959973,1326.97096831639,2634.58758601197,1360.73604297564,466.806560344464,3945.04793738015,7819.6111372594,4023.02833960454,1372.85988894028,19912.0224124307,39344.7297226473,20098.4664952111,6794.25867012446,65.5671980946154,2824.77559368959,5475.75532601448,2488.06401105869,419609.733964716,829709.825978487,420967.662894065,136904.39572591,0,787.543585270387,4018.31889329787,8197.02569511883,450385.40615185,894090.23628722,461607.916370485,158166.563108493,134546.432882108,267097.680691812,137899.348065958,47249.7117693288,312614.705756602,620593.334028215,320404.40944426,109782.520901423,168825.706929899,343472.126463964,191673.195889405,71963.1892270078,404.503391604471,18636.2275748874,39874.3313466633,26864.9952872539
80,51473.011682174,102183.310940396,52723.793803846,18019.8770403805,1625.88444597777,3227.66906412113,1667.02367436167,572.025892139757,3128.28080254475,6210.83964751377,3207.39137332891,1099.73799921933,1122.29968196113,2228.16809628193,1150.82132608573,394.820407250353,3314.73863196415,6570.07142319551,3380.04152190197,1153.44330071207,17936.1451390186,35434.0163653657,18093.183325279,6113.1734105744,61.0321927252033,2622.47982102553,5064.21312458417,2271.00417676586,423505.607423634,837603.509237043,425245.65891742,138301.749866854,0,807.935405058425,4117.87293319211,8369.16790610404,450693.988317826,894702.689059605,461924.206196153,158275.12295962,134720.431161554,267443.105998645,138077.754756538,47310.9291202439,313225.373028332,621805.745900556,321030.606439169,109997.347539986,169550.515038265,344940.706649721,192483.006309349,72263.3484401382,409.009690774755,18843.3367995062,40315.0154867452,27159.8649018851
81,51202.8356740285,101647.121610992,52446.9028643035,17924.8409569438,1398.17222187102,2775.48493933358,1433.44602274935,491.895208484028,2696.25752180525,5353.07300059781,2764.43967167408,947.898228602231,953.260347615468,1892.50101815162,977.445427109185,335.359360672398,2788.94775553231,5527.7681326005,2843.74112004266,970.448449869165,16115.9289705905,31832.1272825058,16247.1292695811,5486.54379410778,56.6403017611087,2427.29966318418,4669.28892445292,2066.62671129948,426954.957206796,844605.786202319,429057.802825713,139545.332207877,0,826.838150316896,4209.8038743739,8526.05508214381,450964.164325971,895238.878389009,462201.097135696,158370.159043056,134869.79763123,267739.618034903,138230.895333884,47363.4791503717,313742.934125255,622833.274396621,321561.310351954,110179.425323528,170159.897990444,346175.383223592,193163.814875877,72515.6952999441,413.021093014594,19027.6656041619,40707.060552335,27422.0503155268
82,50966.1009100958,101177.333822773,52204.3153357365,17841.5801846348,1206.08882023504,2394.05585123194,1236.41431409228,424.295738436249,2323.81953244681,4613.60526348875,2382.57182173778,816.992003233526,812.953291700901,1613.88762489124,833.534883216966,285.999328376547,2350.82809677174,4659.28694712915,2396.91134323523,817.992179395663,14448.4999583654,28533.2509537855,14557.1755040375,4913.24293365917,52.4190917127442,2240.38350131105,4293.06599560016,1875.47878315996,430006.290298671,850811.886407438,432451.564247887,140650.791619624,0,844.309627953193,4294.44655445575,8668.62722947975,451200.899089904,895708.666177228,462443.684664263,158453.419815365,134998.443080901,267994.983097799,138362.781105051,47408.7372230787,314183.413897067,623707.739603306,322012.954361903,110334.387525474,170673.055130565,347215.069198935,193737.091518182,72728.1902361691,416.587672782372,19191.5229548329,41055.4161705565,27654.8941579118
83,50758.5187110486,100765.428959093,51991.6296798288,17768.5841902201,1043.25813353706,2070.72101974889,1069.39040517262,366.98672342607,2003.05618882389,3976.73245432085,2053.68003940756,704.241380788368,695.900231593881,1381.45097584066,713.473181793353,244.815503320703,1985.83023373467,3935.77362646179,2024.68943964316,690.997007495556,12928.4468205036,25526.5609118843,13017.630642822,4391.27745603995,48.3887492735933,2062.54851568557,3936.94992129885,1697.75852298844,432703.600931484,856308.368562022,435470.388082165,141632.488327596,0,860.41497494472,4372.16860786847,8797.85088812531,451408.481288951,896120.571040908,462656.370320171,158526.41580978,135109.566946624,268215.555006348,138476.6939745,47447.8287259062,314559.755977196,624454.844038971,322398.812758706,110466.784857127,171106.044126294,348092.308259888,194220.789246055,72907.4884841439,419.755523806425,19337.0337818834,41364.635037008,27861.4689290389
84,50576.3791637172,100404.038118543,51805.038343308,17704.5461367517,904.604895484461,1795.40228299876,927.169617851527,318.184304200173,1726.98158817613,3428.58609440762,1770.60405666923,607.193008803156,597.752145510913,1186.55599644942,612.801334579292,210.279740314331,1681.5701736077,3332.67054542286,1714.42872079774,585.1437877707,11548.5767268933,22797.7140371151,11621.0118169731,3918.05062053149,44.5630827449526,1894.32788113203,3601.772307618,1533.38466361799,435086.572223865,861173.480690613,438153.81516759,142503.521338478,0,875.224353318799,4443.35863461305,8914.69639953228,451590.620836283,896481.961881457,462842.961656691,158590.453863249,135205.804782239,268406.567879538,138575.337611652,47481.6808677144,314882.459013048,625095.435722471,322729.653092609,110580.308951019,171472.229873857,348834.185353824,194629.847656346,73059.1272841792,422.56677702378,19466.1398977633,41638.8753445803,28044.5790361022
85,50416.468314304,100086.777648914,51641.2428237723,17648.3337911184,786.060477690567,1560.02005829229,805.57920057184,276.45819370608,1489.46910034271,2957.00330775764,1527.06408716869,523.695167719954,515.051720031853,1022.33790207127,527.974394481634,181.17710946023,1427.62303866567,2829.30672384502,1455.48632950849,496.79874206425,10300.5355961974,20330.0796658668,10358.6765039028,3490.57760793369,40.950484793551,1736.01570599136,3287.88816971348,1382.0586273628,437190.841267974,865477.647989915,440537.672182579,143275.780725143,0,888.81099734762,4508.41630830187,9020.12003549143,451750.531685696,896799.222351087,463006.757176227,158646.666208882,135289.341362402,268572.360687838,138660.953392697,47511.0624045527,315160.078125571,625646.503702885,323014.250188477,110677.968501163,171782.697882192,349463.165086889,194976.656318714,73187.6980705136,425.059723120865,19580.6057296628,41881.9134902317,28206.7697343612
86,50275.9975223538,99808.1088244995,51497.3811958681,17598.9646934852,684.338674029824,1358.04823738734,701.248525354041,240.652937834343,1285.17546448003,2551.37619736789,1317.58308682443,451.871143705693,445.042392285724,883.323118424016,456.16573227491,156.538821093079,1215.28875307483,2408.43250292256,1238.98272022979,422.930924137197,9175.30631049796,18105.7262871901,9221.32912899769,3105.65786977862,37.5548291447335,1587.70855056125,2995.26483564427,1243.31859780372,439048.296054133,869284.026703042,442654.300563663,143960.01477251,0,901.249578606404,4567.74421114334,9115.05023965246,451891.002477646,897077.891175501,463150.618804131,158696.035306515,135361.999141085,268716.552881434,138735.411083633,47536.6147106042,315399.622270245,626121.966938255,323259.793462869,110762.228836983,172046.623210263,349997.839869014,195271.468131772,73296.9999991894,427.268999489036,19682.0270133514,42097.1630826845,28350.340282924
87,50152.5435723423,99563.2188828947,51370.966662393,17555.5850985781,596.767127395809,1184.17953783755,611.4363146412,209.828721780156,1109.46063228589,2202.4927669539,1137.40464466049,390.091102661905,385.517392293958,765.129607192581,395.112312804754,135.589204184582,1037.35284968694,2055.74471030977,1057.5564543908,361.028175247391,8163.59522483313,16106.1865311923,8199.41325332194,2760.00829756993,34.3762855824702,1449.34286673685,2723.56117024646,1116.58541034554,440687.386915579,872649.090226307,444532.807908948,144565.906452779,0,912.614870576347,4621.74127859332,9200.37753685321,452014.456427657,897322.781117106,463277.033337606,158739.414901422,135425.306790079,268842.180473781,138800.27910689,47558.8758538925,315606.865117889,626533.291498295,323472.205603271,110835.121121565,172271.59174477,350453.581325904,195522.75911262,73390.1735219629,429.225819352329,19771.8414221543,42287.6980496332,28477.359826909
88,50043.997788065,99347.9199393163,51259.8353347247,17517.4520756704,521.157825880328,1034.06840957112,533.897908785707,183.215897361697,958.309190968821,1902.38097004536,982.412484724077,336.944515461637,334.701978755364,664.233084853401,342.993993815187,117.704346349235,887.860563865341,1759.43832159051,905.132830290054,309.017888094551,7256.12398158368,14313.0343000636,7283.40692555539,2450.36327925139,31.4120456575774,1320.72808610437,2472.19679095352,1001.20072460324,442133.436625224,875623.216212064,446199.326090243,145102.153806308,0,922.980676392655,4670.79764090826,9276.94746690011,452123.002211935,897538.080060684,463388.164665275,158777.54792433,135480.553315816,268951.803495334,138856.880026947,47578.2996080904,315786.589091483,626889.975070926,323656.392735727,110898.328072528,172463.874676313,350843.096750996,195737.535644921,73469.8144084488,430.958221297226,19851.3401275262,42456.2776949923,28589.6845557764
89,49948.5226892753,99158.5628791667,51162.1017465687,17483.9182558178,455.707604340283,904.133504398986,466.783284566056,160.180047148118,828.255746267374,1644.16061285356,849.054019732306,291.213970777958,291.161005094257,577.783524361572,298.338786337431,102.379631574321,761.912852808727,1509.80172224007,776.715122951822,265.195562594919,6443.84275466296,12708.3061012307,6464.0378093709,2173.54736070748,28.6569587024509,1201.57539953459,2240.41156858016,896.458179809491,443408.940388848,878251.257269263,447677.266988208,145576.550982413,0,932.418986951913,4715.29067368458,9345.55600915731,452218.477310724,897727.437120834,463485.898253431,158811.081744182,135528.830911915,269047.591084931,138906.33449066,47595.2705091102,315942.777789375,627199.929007143,323816.441691868,110953.25155635,172628.660024108,351176.898429799,195921.593546992,73538.0698528565,432.491325850175,19921.6796760307,42605.3723905613,28688.9752520349
90,49864.5150963868,98991.9640571287,51076.1209806983,17454.4188435222,398.921197396022,791.404911263269,408.558184327358,140.194966382484,716.316021636579,1421.9065983011,734.26975748478,251.85099276933,253.72751860446,503.463409886976,259.949672610054,89.2046660738879,655.486776078276,1298.86037102745,668.200870181354,228.161969686089,5718.07929298459,11274.7951357269,5732.4328612302,1926.52558958629,26.1040809546703,1091.52240896858,2027.31596591188,801.628296049144,444533.850015958,880573.083768276,448987.569619687,145996.067637414,0,940.999339422396,4755.58208786845,9406.94703851716,452302.484903613,897894.035942872,463571.879019301,158840.581156478,135571.069111865,269131.389309483,138949.596250492,47610.1158570286,316078.767075747,627469.778312239,323955.774911872,111001.065666993,172770.245791322,351463.695146375,196079.734128375,73596.7185970692,433.847589963337,19983.8937619875,42737.1890038187,28776.7146268498
91,49790.5747995536,98845.3430484855,51000.4565034059,17428.4605832905,349.552093634183,693.406728255407,357.943487801452,122.821894441117,619.924498932324,1230.52515035756,635.429406526741,217.954153613441,221.447534834823,439.378100573652,226.848001496,77.8438848490684,565.282595325951,1120.07352241093,576.225579941509,196.76972421701,5070.63514118077,9996.24074563427,5080.21424920721,1706.43555616402,23.7451406460873,990.153825226656,1831.93272131259,715.977770208933,445525.838195892,882624.090527404,450148.934129629,146366.924991916,0,948.788351652925,4792.01592067941,9461.81144130006,452376.425200446,898040.656951515,463647.543496594,158866.53941671,135608.061932044,269204.775066978,138987.480002638,47623.1152566805,316197.363639933,627705.097055708,324077.272004659,111042.758380739,172892.198514485,351710.713516154,196215.941475513,73647.2366535321,435.047052496296,20038.9045776431,42853.6953829528,28854.2239867892
92,49725.477375876,98716.2686403973,50933.8522549302,17405.6121843423,306.554331984981,608.061356137005,313.865797528164,107.692587364759,536.878527517418,1065.64287510407,550.274607476137,188.749455718617,193.535885631177,383.968176445552,198.228232786146,68.0210468582423,488.593505347175,968.075867558399,498.02962412189,170.077801336336,4493.84714668762,8857.44915354997,4499.56004488442,1510.60747249952,21.5709338889808,897.018945724129,1653.23159994177,638.784577030753,446400.542293067,884435.66559914,451178.040661348,146694.667551364,0,955.849385944743,4824.91717698256,9510.7873234859,452441.522624124,898169.731359603,463714.147745069,158889.387815658,135640.490487642,269269.10100104,139020.684584262,47634.5085684879,316300.941918866,627910.600825981,324183.369130493,111079.165612947,172997.485957509,351923.966901078,196333.53079265,73690.8522854455,436.107566313352,20087.5335404609,42956.6434776276,28922.6789541318
