bstar,beta_d,first_inf_day,sd_1,sd_2,sd_3,sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0201028827950358,0.41121888004709,18.0556549383327,0.408990341972094,0.43075575043913,0.579087196348701,0.258487701707054,0.166505421325564,0.213610444776714,0.162553061312065,0.177803255617619,0.307194751617499,0.203547447989695,0.376022194349207,0.133855150570162,0.212795302667655,0.277086244232487,0.220349022990558,0.212567822844721,0.991172391531989,0.964639964012895,0.890962314067874,0.733600596843753
0.0201972257881425,0.445497421047185,19.3831594306976,0.526272226148285,0.508153423690237,0.447515233943704,0.264806392858736,0.246415400970727,0.0834600429516286,0.162152060074732,0.191952400188893,0.192974162660539,0.123488497524522,0.158240785961971,0.174114626972005,0.170707784034312,0.280676112603396,0.258875401562545,0.185324318893254,0.995045536147431,0.964860853302525,0.945154774601106,0.788127147771884
0.019698003071826,0.693123694311362,23.3487141216174,0.283182335458696,0.495332767837681,0.568622477911413,0.611486860283185,0.0895127077586949,0.103091379161924,0.221543282782659,0.205178309231997,0.384587165131234,0.153474165406078,0.156484738131985,0.343227163841948,0.163421520742122,0.299954977096058,0.179715021746233,0.185656131373253,0.993444253949448,0.965792516351212,0.940790450305212,0.683081342144869
0.0171545280597638,0.787049691902939,15.0694810412824,0.524122329859529,0.467376997659448,0.314436727145221,0.573384846549015,0.145778124360368,0.0564008297864348,0.125327348103747,0.203848614729941,0.228608980355784,0.158595119044185,0.384317624010146,0.378396569658071,0.190665110049304,0.269290826353244,0.21852050187299,0.230584357806947,0.993731332642958,0.964631217409624,0.909923084203619,0.804250199759845
0.017764754013624,0.416361090692226,8.49741581594571,0.377058392087929,0.386674102209508,0.333735842490569,0.224391205224674,0.0921198699623346,0.194352758536115,0.0552637374959886,0.103644481021911,0.18418195603881,0.295873677311465,0.338541716639884,0.179319248977117,0.252569708973169,0.213906110054813,0.217340195027646,0.238637409929652,0.994920435069129,0.964205400630599,0.939197812364437,0.74671357014915
0.0162163221463561,0.860216896096245,12.1604193500243,0.593045758584049,0.379523349786177,0.477378343988676,0.104597376845777,0.105141655169427,0.203042148938403,0.164279929548502,0.235569286113605,0.292983266571537,0.115024360199459,0.27344849021174,0.190650858986191,0.234942990308627,0.167432048649061,0.287979434081353,0.204119563952554,0.995957857245579,0.963430533584906,0.937874489875976,0.78872406785842
0.0191338401846588,0.401513573213015,10.1483914549462,0.363371050509158,0.376320251764264,0.545814028976019,0.62912542183185,0.0936516869813204,0.226512846909463,0.150837854249403,0.0570348528213799,0.121224226616323,0.295238912990317,0.141710467240773,0.139803440100513,0.220855631504674,0.16128664794378,0.198478065105155,0.204958930425346,0.993711332531646,0.984788363649277,0.957298852703534,0.820515396194533
0.0159736372123007,0.732084837369621,8.25675735715777,0.484104091243353,0.365699676517397,0.312736670149025,0.488348756590858,0.225697226729244,0.202139647910371,0.116715582087636,0.119493757840246,0.192188434046693,0.216589005221613,0.205716078588739,0.179891319037415,0.245047666237224,0.20686851736391,0.150087767571677,0.256027161225211,0.993816675586626,0.964760418192018,0.915935154268518,0.782665334122721
0.0177284653950483,0.59005727324402,15.6688630287535,0.325826815783512,0.309035912295803,0.676704496680759,0.137212589685805,0.132016209699214,0.243399409670383,0.0500648498535156,0.181053567957133,0.269453715533018,0.366222728416324,0.102379037882201,0.177789097488858,0.160089643509127,0.224961430218536,0.257592489011586,0.288429642166011,0.993481177018955,0.963957648754585,0.882486900205258,0.777398490118794
0.017048341371119,0.707632426486816,8.88456577295437,0.517039124981966,0.318252078071237,0.429159017442726,0.66891854761634,0.160761354397982,0.210460934275761,0.126064981380478,0.196615067869425,0.184478046768345,0.236702051246539,0.268507235567085,0.397956709936261,0.193373188201804,0.186241708940361,0.170949795108754,0.205822765664197,0.993619300318882,0.988694692348363,0.953729051880073,0.790072673354298
0.018736147293821,0.34215379958041,11.2251628516242,0.653249016776681,0.288298531377222,0.344267258397303,0.626017034752294,0.139686483424157,0.185137763153762,0.0880017287097871,0.120919033978134,0.374866563198157,0.335092700319365,0.335462053702213,0.378468708717264,0.160299149702769,0.235883430379909,0.220400985027663,0.188834200613201,0.993353680767119,0.983386794804828,0.947380153548438,0.777583847641945
0.0180200555524789,0.547457701829262,15.9257742366754,0.649827229243237,0.305905998323578,0.51956069667358,0.434834125905763,0.176586168259382,0.1719915705733,0.0670647371094674,0.125020055891946,0.130444095958956,0.151421260950156,0.155683716177009,0.229448879393749,0.214426435099449,0.261384474195074,0.281258283276111,0.223302325315308,0.989770321920514,0.965180642482592,0.88145318711875,0.766380943362601
0.0188894638384227,0.316455030010547,15.689294022508,0.580473464552779,0.376760301785543,0.37117846471956,0.522968648711685,0.210422762809321,0.0884385907556862,0.165613965317607,0.223143483372405,0.275228681275621,0.306763785309158,0.169333434826694,0.283297941624187,0.151371737848967,0.162202221772168,0.295091238920577,0.20727945350809,0.994476813903078,0.973056011215085,0.916120211686939,0.716038323245011
0.0171129415300675,0.489954856736586,13.8820750229061,0.467235821275972,0.283320974023081,0.529298159910832,0.505234873772133,0.225073984730989,0.0519994887523353,0.216964324284345,0.189522793423384,0.264606659021229,0.283532013185322,0.131463329796679,0.184760096063837,0.245265622262377,0.234543016680982,0.216803681035526,0.29614754919894,0.992833739567548,0.972456668599043,0.877778788127471,0.705896505333949
0.0187019457202405,0.883342862688005,24.132866254542,0.632406205206644,0.522973325569183,0.526562294980977,0.485982590564527,0.0784296546597034,0.0863571074791253,0.191305776732042,0.12826625648886,0.268411206826568,0.135099805146456,0.288070692564361,0.254425632650964,0.193145041773096,0.154462940990925,0.19437062573852,0.276504518359434,0.995156608752906,0.961474064729409,0.885294470263179,0.661108303295914
0.0174185560364276,0.382825146219693,9.55274714250118,0.566419106419198,0.282444963336457,0.417681032698601,0.528408820868935,0.122021229891106,0.187290185876191,0.18888197732158,0.231292900256813,0.136024632770568,0.346061725332402,0.168988469010219,0.175690688169561,0.240326597134117,0.174875467037782,0.212735380651429,0.195331885374617,0.99165750538744,0.96729524955037,0.906041914201342,0.678116609929129
0.0172374298842624,0.700029290898237,14.6244540596381,0.665312462567817,0.334599166805856,0.544462686241604,0.467695319536142,0.0769300859887153,0.0896329428534955,0.136492890678346,0.0844344885088503,0.341869200463407,0.156918007438071,0.109064349206164,0.246087301126681,0.187264296447393,0.153133590181824,0.162980640912429,0.250304499291815,0.994138877339661,0.97277190109482,0.945141875543632,0.727097988249734
0.0193910459103063,0.361010012752376,15.2452229801565,0.621871891745832,0.365623069158755,0.319366123597138,0.603441724053118,0.201674135634676,0.167363457381725,0.169847394851968,0.0595919403247535,0.317103630653583,0.33366900710389,0.306622336572036,0.346558802574873,0.246742404007819,0.239372132532299,0.188918292475864,0.215889364108443,0.991076831182465,0.979466757279588,0.924205890647136,0.768917285958305
0.0189201816939749,0.776320110750385,22.7413354967721,0.455601853656117,0.638535452983342,0.205225057131611,0.488803536375053,0.161274595418945,0.210187460202724,0.193955658329651,0.0524501315318048,0.399718045070767,0.232555164233781,0.131758940662257,0.220381818781607,0.175018085469492,0.240670673875138,0.214229050953873,0.197319193964358,0.993189548199996,0.960449584567686,0.91157545420574,0.689951609708369
0.0195113613374997,0.450334042950999,19.3406609897502,0.694425731443334,0.420247935387306,0.689446643588599,0.427052353671752,0.0851688151247799,0.0638716835528612,0.214333841810003,0.101791420020163,0.112881408049725,0.326670387433842,0.203752220538445,0.389172840723768,0.275031576328911,0.215502802364062,0.224158512731083,0.295903856505174,0.992093876542523,0.96895216281875,0.921670564741362,0.714596073729917
0.0189895374304615,0.458160157932434,16.6854022829793,0.33934367733309,0.481881740211975,0.188223545532674,0.573314356198534,0.233874210575595,0.202698204293847,0.205547213507816,0.214519269391894,0.155097592179663,0.383666262123734,0.121125083579682,0.276747861551121,0.162290886626579,0.201802077353932,0.180792014545295,0.226510755030904,0.993813661174849,0.968566808491014,0.913992948196828,0.642019613534212
0.0171409404079895,0.768732419249136,14.3935532970354,0.345876233279705,0.415460044029169,0.689792880869936,0.106835802143905,0.140617839153856,0.147339732712135,0.220512909302488,0.0665175077039749,0.149321440747008,0.21214403307531,0.334037190442905,0.394665239029564,0.258695660135709,0.172616204037331,0.187977494462393,0.286836281558499,0.9940334443748,0.963588777775876,0.880722526519094,0.777973830297124
0.0187207926355768,0.828111583157442,21.5959205795079,0.546530870173592,0.39859238275094,0.64073559140088,0.668045030406211,0.211408255202696,0.157416820991784,0.244627630058676,0.212255626963452,0.278884396026842,0.225468525569886,0.359104716498405,0.155073601007462,0.178208234359045,0.297769349184819,0.194863783672918,0.159483364946209,0.993648978445679,0.966876102469396,0.951967650039587,0.725335322674364
0.0188620664947666,0.426121533231344,12.5752981598489,0.258886980602983,0.355717634805478,0.661664733616635,0.413719870452769,0.148237009858713,0.187746871821582,0.100141253042966,0.123703740816563,0.291612094501033,0.309463265654631,0.292096697865054,0.143581948056817,0.27405625419924,0.185631576448213,0.230707320536021,0.164685716712847,0.995404280604795,0.980415992434137,0.948566004547756,0.802047158596106
0.0191654995759018,0.373746500001289,14.5682725808583,0.508942113362718,0.502043655782472,0.346219818631653,0.323874271591194,0.14820276577957,0.179022084269673,0.148351134033874,0.0927196350414306,0.316958027496003,0.327637690422125,0.251349457004108,0.259229801897891,0.23445506861899,0.207678962673526,0.187917759502307,0.298337033449206,0.993840658102185,0.967325990590034,0.919876888885628,0.754264070482459
0.0213874224200845,0.368130341765936,24.0041729481891,0.489311331138015,0.32040713353781,0.658133052266203,0.6534070609021,0.2404424124863,0.153528838511556,0.0957305232994258,0.246605236455798,0.326673927321099,0.38444394026883,0.156909937062301,0.222429085988551,0.239817716146354,0.230927958560642,0.293731701804791,0.215376448491588,0.993209469109774,0.974212282765657,0.903133017097134,0.66849239892792
0.0188669801305514,0.772983896860387,21.1482379343361,0.474072538525797,0.442289590963628,0.412120193592273,0.642573889240157,0.242631156928837,0.231980699952692,0.0864405754487962,0.224436808517203,0.193564622336999,0.175061821565032,0.291344741475768,0.255941750667989,0.21447921898216,0.18008520581061,0.259634853014722,0.192414662567899,0.995431361591443,0.967404773060698,0.928167314773891,0.797911388745997
0.0176723925792612,0.691478760307655,13.3157629249617,0.433862173429225,0.476936040516011,0.634345413930714,0.478968736447859,0.132581274583936,0.14411857938394,0.1666690798942,0.0828969857189804,0.11436291844584,0.132750417478383,0.154161341907457,0.296724661556073,0.163750643224921,0.165661642968189,0.191944661666639,0.261549241805915,0.99598170404695,0.967741165144835,0.9353730549803,0.764138849806041
0.0178749771858566,0.437678397551645,10.7102942108177,0.46806656770641,0.482092716381885,0.0960460305330343,0.693172748456709,0.135282990755513,0.0948067965917289,0.187218669382855,0.193173502385616,0.168184816185385,0.13704200827051,0.192851549806073,0.302377533004619,0.280941505765077,0.29247338360874,0.218534746568184,0.285310506890528,0.99166805816628,0.964136742200935,0.936982569484971,0.743323636245914
0.0168660607200582,0.884667843673378,15.5270942216739,0.507878658350091,0.406442194082774,0.666823247959837,0.647596306167543,0.156997971981764,0.0815443112980574,0.119530289201066,0.13358356654644,0.268630031286739,0.369208360090852,0.218397019384429,0.112228179653175,0.269512904074509,0.247052655054722,0.205146779632196,0.180576239421498,0.995191284755245,0.972067189756781,0.903747177603655,0.83031099621905
0.0177418096119072,0.339749367104378,7.10730822989717,0.490803110355046,0.332193088356871,0.235097445372958,0.666291422082577,0.0547443726565689,0.195151231158525,0.223809127788991,0.18431660416536,0.323507580067962,0.186556570301764,0.296594184241258,0.352956633619033,0.289177653752267,0.256159676215611,0.180337943241466,0.283519137930125,0.99184613494575,0.961612539091147,0.921658088823315,0.651295481545385
0.0162777847738471,0.844827801757492,13.5779396696016,0.653996803658083,0.386183824890759,0.14217691977974,0.406321590847801,0.136135076032951,0.158864809153602,0.197851760219783,0.110962242912501,0.179965514806099,0.201959607144818,0.145455918996595,0.247108810162172,0.19627063855296,0.246556929498911,0.209615946176928,0.272273086232599,0.995104859270155,0.961119533958845,0.939812192288227,0.670926962983795
0.0162331884738524,0.792881935846526,11.2148183090612,0.235991604439914,0.358590463420842,0.655134469864424,0.471517353027593,0.0942275146953762,0.215397987142205,0.108214451139793,0.114356900192797,0.219155346089974,0.366315231379122,0.269221647107042,0.371668918477371,0.248522391601,0.272301922878251,0.268327099119779,0.169068544032052,0.994219589190558,0.968837419322226,0.882998320853803,0.69919028546894
0.0168135888152756,0.76573307273211,11.1251444551162,0.292692848446313,0.394149957899936,0.537508442043327,0.45146228086669,0.130143245495856,0.240938912658021,0.153059354471043,0.0821703232359141,0.333138784044422,0.325012542610057,0.215346154081635,0.277762465365231,0.254735192167573,0.180292554153129,0.253328271978535,0.207017169089522,0.995322675747797,0.965831369222142,0.923696346916258,0.80930547113996
0.0199209863389842,0.269645487016533,18.9997319187969,0.693842440762091,0.481783064466435,0.282731077959761,0.694560481328517,0.0686185398604721,0.0671510651241988,0.214420575695112,0.168367498880252,0.341520025744103,0.347059065429494,0.310892011970282,0.33912931906525,0.207035876449663,0.194860845641233,0.176723704626784,0.187476110737771,0.990226603187621,0.974737222092226,0.931055977272335,0.733487165130209
0.0175235161383171,0.436459637968801,8.06062231911346,0.599346100830007,0.368215614126529,0.345640880183782,0.615057118330151,0.137760420376435,0.077338720811531,0.199060986051336,0.14969049198553,0.191880167345516,0.372788316616789,0.300960402120836,0.352247974439524,0.192397940985393,0.281672333925962,0.258613633573987,0.219918341562152,0.991853178292513,0.972148492613342,0.950088565021288,0.760980231983121
0.0188140795961954,0.798729655507486,22.0741980010644,0.504769107920583,0.550067745812703,0.577278972778004,0.602644121972844,0.0590753939002752,0.0973632622044533,0.0712722023949027,0.170315655553713,0.319860742031597,0.396507402951829,0.293396413023584,0.319557907013223,0.176998240977991,0.299400212557521,0.185770211310592,0.268893004814163,0.993691300338134,0.960684631640324,0.898144452259876,0.670891099963337
0.0166238132549915,0.638563391356729,11.5810430040583,0.593225515598897,0.422201585571747,0.465262214501854,0.415199543687049,0.164934133877978,0.088751524547115,0.126371386274695,0.178049227036536,0.110189105616882,0.325695181777701,0.114460871880874,0.327886213222519,0.170320878806524,0.163446335785557,0.246114705037326,0.183792361209635,0.992013105213642,0.964416104329284,0.894456202278379,0.697328046201728
0.0178508212184533,0.390085515356623,12.1021556849591,0.132478384952992,0.41333262308035,0.237166227400303,0.682753891916946,0.14011055091396,0.0940399316605181,0.248313661012799,0.222620264813304,0.287425998342223,0.294239567872137,0.309610362187959,0.174368409067392,0.296131484338548,0.158311247953679,0.296136617660522,0.272908754821401,0.994350178752095,0.961789513102267,0.938048250458669,0.628562799484935
0.0165893741243053,0.633989839849528,11.5387815823779,0.267701813345775,0.338061230431776,0.675809387955815,0.541858815902378,0.0830543283373117,0.0943695902358741,0.237865175912157,0.0584079372230917,0.326112383464351,0.39128155768849,0.289667638530955,0.22883129818365,0.264994983107317,0.150630123401061,0.26968980836682,0.156690250011161,0.994302674122155,0.963108778025489,0.880217400616966,0.733672368577681
0.0212885351851583,0.302796615846455,22.7652101367712,0.340697100688703,0.600657821714412,0.210136904660612,0.651279787509702,0.216297213779762,0.111258678557351,0.152511536562815,0.240158166270703,0.112159539759159,0.387300154590048,0.296432382636704,0.261508776410483,0.278226980252657,0.226161315548234,0.17778083399171,0.208355537534226,0.992037987278774,0.961403990007238,0.944461732485797,0.652006973342504
0.0162746212410275,0.651424226444215,7.3457605089061,0.601308082428295,0.38037197990343,0.439931119815446,0.324295550014358,0.17780734389089,0.0690025441814214,0.0560783729422838,0.074307805346325,0.355874369502999,0.380375502700917,0.243452265183441,0.2375122546684,0.231100454705302,0.196696906525176,0.235100107372273,0.220820940379053,0.995403987128288,0.965223109499784,0.92802423078334,0.817153146727942
0.0216446124750655,0.468344433361199,24.4489500359632,0.58113257108489,0.473121480492409,0.505777360184584,0.401994396664668,0.146107573062181,0.163111112872139,0.106725249160081,0.0995041221380234,0.227031414816156,0.279897720203735,0.224946934054606,0.214942741463892,0.195816054765601,0.255248670105357,0.20692301611416,0.19561079533305,0.995806840140372,0.969579118558904,0.951822259139735,0.760692428161856
0.0187343044625595,0.771365551766939,22.1393426763825,0.325005749054253,0.385712356702425,0.450057556608226,0.614406566892285,0.18899636878632,0.24973463639617,0.169939892040566,0.0666283092927188,0.246797631797381,0.184163825563155,0.275794926960953,0.396116976137273,0.201202255126555,0.234227174171247,0.204954725748394,0.238277987006586,0.992772917319089,0.964993033548817,0.908617794688325,0.702287908589933
0.0171812322514597,0.740170849906281,10.1636865381151,0.534287627413869,0.357778364792466,0.651209339080378,0.436386314418632,0.117780032334849,0.238424956938252,0.0514327827375382,0.061651375098154,0.306590129248798,0.104138164734468,0.276686822157353,0.359452312695794,0.263622745731846,0.221793971629813,0.155618533061352,0.20344680394046,0.991578797712922,0.975217149454402,0.953558212181087,0.795788497086614
0.018124417825602,0.811342330358457,17.202900393866,0.325174843263812,0.493544868309982,0.647364775766619,0.361008867900819,0.0929338754620403,0.239008488692343,0.0893705763388425,0.0837314172647893,0.341360037913546,0.134013487375341,0.379332854016684,0.165034216782078,0.258012288354803,0.282577908213716,0.156988382851705,0.16448815127369,0.992372321635485,0.963482909955783,0.921352714423556,0.747706027764361
0.0200359426077921,0.250474531005602,12.3804769515991,0.43523743271362,0.475563664408401,0.360453533788677,0.305723134754226,0.0755685195326805,0.115106308925897,0.145446171797812,0.0724670890253037,0.258285900694318,0.151212051440962,0.326056505925953,0.126047684089281,0.218689951719716,0.25106577440165,0.161063149210531,0.207218986668158,0.995852397011593,0.984728541063378,0.959837038703263,0.852622182869818
0.0209955933794845,0.279101139435079,21.0083620082587,0.551142316136975,0.381883852824103,0.436594685120508,0.458409742615186,0.131629125028849,0.104630268737674,0.104032560810447,0.207415326824412,0.101385877770372,0.357074827072211,0.303090447885916,0.323945229337551,0.256062018033117,0.298429906088859,0.155181539047044,0.15558187616989,0.993771996974945,0.96828725644853,0.952193468569312,0.783469840714242
0.0171591232670471,0.899014072795399,18.0690883672796,0.594686581287533,0.367039812530857,0.522226718079764,0.617956026445609,0.0901381961535662,0.236930031143129,0.18320054882206,0.0732228983659297,0.273889799439348,0.273261647881009,0.149153244658373,0.141326441825368,0.243319981475361,0.257723892526701,0.28104653020855,0.198274722648785,0.993940760461614,0.969235930262366,0.91394209009828,0.676888768391218
