bstar,beta_d,t-2021.03.31-sd_1,t-2021.03.31-sd_2,t-2021.03.31-sd_3,t-2021.03.31-sd_4,t-2021.04.25-sd_1,t-2021.04.25-sd_2,t-2021.04.25-sd_3,t-2021.04.25-sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0187862725496957,0.325037976844779,0.110502748389263,0.0739113348070532,0.328799254365731,0.263669378776103,0.340188127593137,0.292165135382675,0.370407759526279,0.116839050967246,0.322522813966498,0.219049149053171,0.345994644146413,0.274222017638385,0.262213801080361,0.369936320511624,0.277769909915514,0.295138205843978,0.282370600732975,0.150387681636494,0.202065127459355,0.221557623054832,0.989227860321676,0.976039554891498,0.922108791376932,0.695240042263497
0.0189625397014592,0.841088776522636,0.298096004372928,0.0912145879352465,0.313665895280428,0.148267810454126,0.626614257786423,0.309082037070766,0.158954113384243,0.109684794873465,0.30537657388486,0.162937867920846,0.201523894164711,0.284642471419647,0.220286393421702,0.393992091831751,0.372454920434393,0.417316306289285,0.298297977377661,0.187495809257962,0.273944534151815,0.191978946165182,0.992117351054361,0.971212797092285,0.959672291592674,0.660428619863216
0.0208561504849338,0.847547062431456,0.400215214316267,0.0844056656234898,0.455337495508138,0.136633478861768,0.161347002105322,0.618650788965169,0.342261339945253,0.229814515996259,0.185148372221738,0.155441129254177,0.29120834833011,0.33069279063493,0.2433627207065,0.49661471596919,0.366215430316515,0.265073576243594,0.184238807077054,0.167967013909947,0.212187661032658,0.190502459846903,0.990721195984468,0.979383781973463,0.920806208655897,0.712458986186833
0.018863908290556,0.408602448472739,0.0554612577427179,0.0991143349325284,0.0564804538502358,0.362268016929738,0.109531302144751,0.186936707352288,0.624135683581699,0.0850483526824974,0.264292904734611,0.203401429951191,0.203100889222696,0.267566569335759,0.256966520915739,0.259239370003343,0.216097703273408,0.474150811950676,0.20268619582057,0.242574257100932,0.246518625912722,0.198514846258331,0.992359455701967,0.988508120750085,0.918087333194481,0.653765499723875
0.0203445899101145,0.713630556959943,0.14360632894095,0.138400813110638,0.278028160787653,0.51869437325513,0.156152142118663,0.359498633537441,0.221899013908114,0.0754904654575512,0.295220679882914,0.29265778278932,0.221620282530785,0.333175107790157,0.336978557868861,0.377546154567972,0.422129084309563,0.300464820372872,0.214614681573585,0.182461020571645,0.167417772521731,0.254531347076409,0.993465752420728,0.982653841793044,0.928232094248242,0.666125033468927
0.0217058694563794,0.880871855760899,0.222541152511258,0.219290676317178,0.0576102776220068,0.0506175549468026,0.184700591047294,0.415137794730253,0.544820294296369,0.496654361684341,0.306797607336193,0.156440347107127,0.249325685622171,0.332694595027715,0.201682205218822,0.46317166921217,0.226434263749979,0.20844407712575,0.24370814479189,0.224061458325014,0.180837178474758,0.172327828290872,0.987945983036847,0.98586635445021,0.920818670808449,0.68042274885513
0.0212331493799406,0.681922664055793,0.115806444326881,0.170450222142972,0.180863086378667,0.114773156808224,0.256747431424446,0.232487122504972,0.586902540165465,0.25904078403255,0.316252760635689,0.159812673507258,0.175534896505997,0.233819514978677,0.354404738591984,0.288821680448018,0.347148375818506,0.412771725910716,0.191417293064296,0.250175828626379,0.218946844269522,0.172234079916961,0.99034147146568,0.978659769222078,0.894568836291071,0.849143315556139
0.0196556524729254,0.703713550641834,0.0572046262561344,0.119675171328709,0.543093602836598,0.0624468644149601,0.349123342917301,0.237573400489055,0.46510707216803,0.177707909536548,0.268716709502041,0.162179808085784,0.314868945488706,0.349060942605138,0.223243190650828,0.492141607450321,0.421214903239161,0.271522465231828,0.198965734639205,0.171166386280674,0.202439593384042,0.207064420846291,0.99215782176458,0.984507512895759,0.907639174316002,0.708894788381688
0.0185910614205394,0.417268292781244,0.0912873138790019,0.111472729360685,0.146362757938914,0.284372406895272,0.148968925012741,0.231390826730058,0.552263597981073,0.379604750836734,0.194081549858674,0.169914662372321,0.200646007992327,0.33551102601923,0.359515517158434,0.215369442594238,0.330775653081946,0.29112741376739,0.246171714935917,0.176854638929944,0.221148766670376,0.281421405100264,0.9899345058378,0.985999925484618,0.894962070846471,0.636943682091037
0.0203288419051509,0.718707575697864,0.380418237403501,0.124879709200468,0.177250837406609,0.198372630344238,0.248581617651507,0.326762955938466,0.396399984613527,0.11670686629368,0.302538450201973,0.263751034531742,0.234781547635794,0.194108648179099,0.496510414988734,0.378417159826495,0.315200092224404,0.371234435634688,0.150448442052584,0.167692133306991,0.295895394519903,0.222423112252727,0.990624936808257,0.977084162090686,0.94247345838691,0.684502735564716
0.0197897137625845,0.415555000452141,0.284789446590003,0.0584961780696176,0.532850273209624,0.203870111145079,0.518583649792708,0.166036515403539,0.660657341871411,0.209719538071658,0.221247730404139,0.153551742201671,0.213099715439603,0.213615906704217,0.27160970910918,0.326843202114105,0.348881014599465,0.38600667307619,0.238922182715032,0.152844346559141,0.182000211894046,0.259711021604016,0.991936143740511,0.980940441232981,0.890068178521004,0.681100466728736
0.019528274442409,0.815359934443863,0.154432934569195,0.12690737262601,0.148107175237965,0.0933721455046907,0.121808396920096,0.37480943640694,0.182742436230183,0.232412010687403,0.32225648178719,0.182950601913035,0.18032297398895,0.272577572939917,0.250592589261942,0.480612341407686,0.434493798878975,0.414456060552038,0.157212010002695,0.235417456459254,0.203023599239532,0.293598952086177,0.989200602518782,0.991870301931034,0.940944062699339,0.765676809014212
0.021237863240879,0.766081432520291,0.418975250062067,0.0606375142699107,0.4591722660698,0.177112029492855,0.181581953563727,0.364994605479296,0.691808615683112,0.0803286749171093,0.240146128972992,0.180921350745484,0.248295156331733,0.254712530318648,0.26411348239053,0.221322052227333,0.278371210326441,0.287689559278078,0.264362012024503,0.178088725009002,0.16189717707457,0.246898347465321,0.992027163422845,0.987852845530816,0.940953394625183,0.724052511567845
0.0223159601400764,0.815345816412078,0.132405636459589,0.183357817481738,0.356798964575864,0.106470753310714,0.250510725646745,0.391792812943459,0.343636771000456,0.497673936292995,0.247596151567996,0.30797043046914,0.232459202827886,0.230473118880764,0.487928806548007,0.3446252431022,0.387231969926506,0.276813293644227,0.201895008492284,0.189713527355343,0.171848008653615,0.258695494488347,0.995981517798803,0.969869461695742,0.920894550294362,0.710004785766702
0.0213960069942221,0.278191598280599,0.162863486050628,0.133172866434325,0.549453987379093,0.329292600858025,0.147941809741314,0.319482697104104,0.293580772762652,0.105497754772659,0.232855192059651,0.16686078151688,0.259643807029352,0.300412130076438,0.44628145028837,0.325450163683854,0.230296875094064,0.455018811463378,0.299394213384949,0.163911193620879,0.257182515074965,0.254752945387736,0.992586208337175,0.973481090275376,0.910121705530375,0.728577940146909
0.0209960492516117,0.809803909289481,0.423962323518936,0.153194158768747,0.206777447834611,0.0685983700561337,0.615356403461192,0.231250258127693,0.509445904428139,0.426537248736713,0.187417508102953,0.211752273002639,0.195695568667725,0.337145386170596,0.479508582572453,0.406347763445228,0.225705032027327,0.497179923485965,0.266427890618797,0.202719517447986,0.217202816717327,0.201375314046163,0.994287508888989,0.974720313999136,0.898294383132566,0.662589186427611
0.0194542043605891,0.514434845677834,0.100944889313541,0.10755605045706,0.290000432601664,0.0842893503024243,0.551745424931869,0.207485950808041,0.342103648441844,0.35566347418353,0.251108423760161,0.150360348960385,0.314861369691789,0.278126904414967,0.225251126126386,0.22317659992259,0.372311506629922,0.47926715456415,0.296099546318874,0.157788413611706,0.24605985651724,0.151841895771213,0.99191655270768,0.985631723029416,0.908805683959262,0.723946739357985
0.0211356415127725,0.497129690659056,0.202908760635182,0.116851236403454,0.265584140352439,0.445693749364,0.154432674567215,0.328695887536742,0.354391839611344,0.155084733047988,0.183491425588727,0.228751217294484,0.1643501767423,0.260883658006787,0.278939652000554,0.443236842635088,0.387084744032472,0.254393517691642,0.15995008321479,0.172581614053342,0.244164767686743,0.2153685960453,0.991642070249252,0.978797250270514,0.928442865766121,0.776247552653912
0.0196122250880074,0.847565906249271,0.111970349692274,0.147927975305356,0.114800020400435,0.256016426777933,0.155920054030139,0.299993684515357,0.665381330403034,0.107116532546934,0.2104387155734,0.288494521938264,0.206669173482805,0.323774118209258,0.289957921253517,0.430714348866604,0.277791346772574,0.327147907554172,0.254125448770355,0.212421597994398,0.25887164863525,0.223310630209744,0.995072750556842,0.964709347881704,0.923909677860513,0.635141125028364
0.0195239531873832,0.756508870639279,0.0583971658954397,0.132059561565984,0.17415111484006,0.137220604950562,0.620243213011417,0.283375244366471,0.16972728013061,0.196833285142202,0.346084942063317,0.187083455268294,0.258164412388578,0.312329199537635,0.471534004621208,0.401078393054195,0.222798972763121,0.467808396322653,0.237609589810018,0.291278681438416,0.201392804598436,0.273530488077085,0.992052766025708,0.973452585347496,0.920378309990009,0.650535333009624
0.0215724450817169,0.841094999486869,0.551010546437465,0.10564702632837,0.580691471369937,0.257347946555819,0.608479530585464,0.371388651349116,0.469070605910383,0.257166765129659,0.277569051971659,0.153540064580739,0.288971202354878,0.177482754224911,0.225112185953185,0.488876769971102,0.201771375327371,0.391235567885451,0.211605557799339,0.217389662540518,0.18169368772069,0.259104711923283,0.989524727395354,0.98030432982974,0.896130776117576,0.649157770692291
0.0207731878612088,0.870492598616088,0.333803041500505,0.0958039969904348,0.501624369900674,0.119364058529027,0.134427689411677,0.300138330517802,0.650007789873052,0.659629131807014,0.15759464376606,0.159707166440785,0.166522494889796,0.298653652798384,0.457567995623685,0.290015770774335,0.408687998144887,0.471061409101821,0.185036286909599,0.213029387919232,0.241571395599749,0.198657163535245,0.991664373685295,0.987223955219316,0.918179078771272,0.650494740959672
0.0187748937952558,0.822499473935478,0.186613918677904,0.143610187503509,0.167317362793256,0.0624777096090838,0.420007218956016,0.189797285303939,0.498511777841486,0.46869990483392,0.290174060547724,0.18990414836444,0.240388135798275,0.286400064779446,0.4492857451085,0.281011144584045,0.441177965584211,0.496644697687589,0.25621156480629,0.184435204218607,0.259943050111178,0.165962005255278,0.992501121901727,0.975428537994381,0.886134792569797,0.71405513526392
0.019429993944447,0.716750847260898,0.18909840300912,0.138373878691345,0.335379695624579,0.078063504525926,0.265877853147686,0.398482423706446,0.163853748538531,0.144847471697722,0.219566787732765,0.154037088202313,0.299319001566619,0.309548008115962,0.442630085744895,0.38131907095667,0.240056081139483,0.209811246488243,0.22957761422731,0.15291367174359,0.232116553711239,0.156312110752333,0.988648753711869,0.983127958877006,0.920397284540718,0.649042846878224
0.0209096255441111,0.890933338257117,0.0636587204760872,0.237502411019523,0.0768588072969578,0.322824570804369,0.101967466052156,0.367243548599072,0.146349637070671,0.155883292807266,0.27822607117705,0.264777330309153,0.338352037034929,0.222079278808087,0.206339865922928,0.3144450946711,0.3116350566037,0.326478623691946,0.244367795891594,0.20503923590295,0.18350313330302,0.253781032143161,0.989507307141839,0.985484396614832,0.935439405916725,0.636872182020107
0.0202841160025072,0.845491680478647,0.16910751441028,0.201992483239155,0.116867367725354,0.205757260753307,0.381561233045068,0.250601427594665,0.2842032625922,0.485372146929149,0.331012923363596,0.253869907977059,0.209466505795717,0.344101407192647,0.48595684452448,0.481816916447133,0.447959415940568,0.48652536009904,0.262784985057078,0.209616661083419,0.238484438799787,0.213124593731482,0.99504988634002,0.965879250312792,0.918055634247429,0.688856551106537
0.0210068308553064,0.798720966290447,0.182881457381882,0.108398509083781,0.441635314747691,0.617434241517913,0.0905191032215953,0.356102012470364,0.480540413910057,0.196108670975082,0.170984867308289,0.176692606322467,0.26900326195173,0.200664591323584,0.237302234931849,0.413845594739541,0.268880536360666,0.224802229041234,0.295968793553766,0.233767298993189,0.271533326630015,0.160657087387517,0.991672888809076,0.984523113465134,0.927884739556008,0.6903373922643
0.0212288854478388,0.408278172842383,0.156875676172785,0.171265499363653,0.0828029972268269,0.306629390118178,0.256886477244552,0.227114067331422,0.305198638117872,0.254907864902634,0.320759174833074,0.156639489624649,0.226442009070888,0.238742520613596,0.396138754650019,0.378891822742298,0.425085136597045,0.424894775124267,0.150020681577735,0.245283869630657,0.298295294505078,0.267544944235124,0.992196785358085,0.974633225583127,0.928363236386716,0.649117869508875
0.0212292178587487,0.529320337544752,0.4319381578709,0.12531020694878,0.300820582371671,0.123881391796749,0.577968100609723,0.288952706195414,0.538289288827218,0.441153470997233,0.3395495693665,0.171384748117998,0.308678576583043,0.154702161950991,0.427890290180221,0.476524311280809,0.497426141332835,0.226749967294745,0.268523263907991,0.189177685242612,0.157893156213686,0.260330580873415,0.990618281258389,0.979407278652037,0.913817350475412,0.685814924704006
0.0190119890170015,0.645698760340492,0.0918174143298529,0.0848076359485276,0.244837978540454,0.471036782802548,0.208546031091828,0.266184023942333,0.260178866423666,0.254875980759971,0.298963429545984,0.252576786512509,0.165803929464892,0.229302297439426,0.344028209289536,0.241815372067504,0.239468347327784,0.258104552794248,0.290801335824654,0.187639339151792,0.245036151492968,0.160762630775571,0.991390385809524,0.977197712924433,0.920964022062677,0.687256491178058
0.0202509420862599,0.890939628036812,0.401309840811882,0.143344455794431,0.0907360101002268,0.201173327933066,0.41699320487678,0.374406006711069,0.17971970224753,0.14487154094968,0.255250870063901,0.193274926114827,0.21160351918079,0.319439018005505,0.298094435897656,0.400674284738489,0.431424431642517,0.216374181397259,0.176969428465236,0.229663681145757,0.238010961015243,0.228363752493169,0.990038592295264,0.968515053888729,0.935348371129817,0.635019448616633
0.0203791909104168,0.838982025800388,0.107364839885849,0.169946516735945,0.331345541379414,0.190973501116969,0.433476545847952,0.326792729040608,0.578826298890635,0.259539190120995,0.297875928645954,0.263774053519592,0.228752997610718,0.222267620172352,0.272022899915464,0.210582841606811,0.370276633603498,0.228447276144289,0.16289066610625,0.223155961639713,0.227342867595144,0.225818612251896,0.990069918030384,0.970117284169286,0.894833915901114,0.662709591236149
0.0217331846932313,0.780867463532311,0.110009434737731,0.170664673834108,0.272333522513509,0.196318033407442,0.541363180242479,0.522552521293983,0.28617847947171,0.22573635346489,0.159759527491406,0.154836917389184,0.204975645802915,0.349898516992107,0.397468255949207,0.445945242722519,0.479013125761412,0.341189388534985,0.281919736694545,0.296580535511021,0.247577793966047,0.294205983588472,0.990570395986796,0.982999068658368,0.89947369307018,0.641360896870407
0.0193365921398697,0.445647859151894,0.0885068852454424,0.132947354821954,0.0645905023440719,0.158585298608523,0.314394961716607,0.412350672483444,0.14899938958697,0.283107034617569,0.192887369729578,0.210271909367293,0.181257946416736,0.309367241943255,0.458417057688348,0.253150013112463,0.47594744914677,0.386993792629801,0.153449103736784,0.161472248984501,0.270543906767853,0.2096526821726,0.991175072484228,0.970954404040469,0.913773781867457,0.635030771724969
0.0204870573579247,0.699503518393037,0.107798410439864,0.151501543156337,0.306286450079642,0.250986347813159,0.506258390028961,0.322769358975347,0.237931085575838,0.456899525201879,0.288945129420608,0.150125071080402,0.244346545124426,0.249296271754429,0.40170895496849,0.471548941591755,0.311306216730736,0.213105787197128,0.160082715132739,0.231237954483367,0.174961833714042,0.210987386922352,0.995417091894178,0.973471214335229,0.930807088027639,0.713938853222942
0.0212202666806225,0.408273386770599,0.0861464096000418,0.119095367065165,0.407179040752817,0.512301251164172,0.261703404074069,0.350065157108474,0.312239334790502,0.631416254630312,0.328313189838082,0.172004498355091,0.310458264453337,0.309761115210131,0.421375436172821,0.417695487802848,0.308951571653597,0.22301715342328,0.295239628432319,0.157984447851777,0.151569598331116,0.288731791544706,0.994328114250801,0.982846265534095,0.928292816297667,0.687304272042424
