bstar,beta_d,first_inf_day,sd_1,sd_2,sd_3,sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0204154940694571,0.497806635336019,18.6373556153849,0.618832339905202,0.572418069839478,0.51353329019621,0.480481892265379,0.0135867464542389,0.0599600436724722,0.109367006570101,0.0718206444755197,0.160346039664,0.342438551154919,0.26958196144551,0.335794294113293,0.286679476057179,0.245590564061422,0.296422737871762,0.260731930390466,0.995963611042127,0.978744645512197,0.950061561400071,0.772971966483165
0.0206475257314742,0.46053111901274,22.1071653338149,0.657479463610798,0.55341479042545,0.33621666803956,0.587176011968404,0.0222640359401703,0.106135452315211,0.202130635157228,0.172845450565219,0.123227027477697,0.106721702823415,0.118435963755473,0.395115925371647,0.230619489820674,0.251497531682253,0.22407194415573,0.284341777686495,0.990075901472941,0.965049228501739,0.89994312500814,0.866289301197976
0.0202005943236873,0.457679491909221,22.6267450484447,0.611956999823451,0.473680756893009,0.315197859983891,0.653652038704604,0.0455082780309021,0.0987650854326785,0.148913369327784,0.165489997267723,0.143461206252687,0.147534579015337,0.119678116193973,0.300043736794032,0.296007884480059,0.280940006591845,0.22612554919906,0.227336435497273,0.992736705766991,0.965721796483267,0.884657242654357,0.632241932970937
0.0208445993764326,0.358022823673673,22.6908460343257,0.572602544445544,0.369233168009669,0.558016184624284,0.326622246857733,0.0470898795127869,0.21712234031409,0.107734066490084,0.0501238097809255,0.133100313460454,0.312536842771806,0.248730276199058,0.11319964278955,0.273118568176869,0.266870850138366,0.230082046904135,0.157218301005196,0.994141625838354,0.990083262810949,0.891435344719794,0.630888847347815
0.0200538108451292,0.323894272791222,22.3957208413631,0.672619527392089,0.405944176763296,0.322845871467143,0.441431318968534,0.0770502390898764,0.140954391453415,0.0705471137538552,0.211630125306547,0.313581056077965,0.175410836050287,0.206280584190972,0.256472746748477,0.210122009937186,0.252270690863952,0.262694474996533,0.15512378179701,0.99106090092659,0.986911590398522,0.939818504469004,0.667416272107512
0.0203140941541642,0.720368638902437,24.8092580251396,0.378858370240778,0.587410290259868,0.630011487472802,0.538458134420216,0.0166116105765104,0.0227095047570765,0.152641739435494,0.17291495565325,0.256298673478887,0.232713971682824,0.380602144123986,0.298684260901064,0.252476600348018,0.166242490941659,0.174455903924536,0.222241107327864,0.994925618451089,0.986119196751388,0.953831016956828,0.765315111556556
0.0213881142018363,0.257328911742661,24.0221636220813,0.330490996595472,0.407395617477596,0.450797444488853,0.694901533890516,0.0964493228308856,0.243161418884993,0.227794326394796,0.218911725152284,0.356669439468533,0.341399832465686,0.211908435309306,0.281425672769547,0.239942087035161,0.29538480596384,0.152318012912292,0.214043354918249,0.994948907105252,0.979680815658066,0.916880708320532,0.79254090186907
0.0213882294064388,0.274774706643075,22.7723055141978,0.690080122835934,0.428124580997974,0.492749340832233,0.672929943818599,0.0652126115746796,0.179523719847202,0.0512389526516199,0.197654323410243,0.374144021910615,0.380311781936325,0.210764914890751,0.243767309281975,0.177653196325991,0.297557029081508,0.194135625392664,0.186819865519647,0.993442256752402,0.9863447912829,0.872671132560354,0.652337839482352
0.020372525039129,0.535842530627269,21.1368318321183,0.600481680035591,0.477403153572232,0.362146989069879,0.590912512596697,0.0187323119305074,0.180519184730947,0.121653238181025,0.0892583610862493,0.109683075593784,0.131681217160076,0.18543435591273,0.118544726353139,0.258192407281604,0.17593859435292,0.153123913099989,0.179083480825648,0.994545044220984,0.978962860374013,0.911530715755653,0.809807865186594
0.0210516238771379,0.258041129203048,20.341299040243,0.612340485677123,0.471454546041787,0.400371273607016,0.359847864042968,0.0299258047714829,0.137386555913836,0.215215021148324,0.117598646245897,0.247395687783137,0.144803821388632,0.371149201784283,0.28123148411978,0.252325433038641,0.248563524987549,0.190706457349006,0.185533119959291,0.994957821827382,0.971323019199772,0.871429029519204,0.838406173458789
0.0202495359908789,0.402913606236689,19.6379865496419,0.597216912731528,0.431810898613185,0.684707418084145,0.592292795330286,0.027653284240514,0.173837484791875,0.239636430963874,0.121117971967906,0.293166774511337,0.316943118534982,0.167403187579475,0.216789784701541,0.172252067236695,0.277538891870063,0.193246600648854,0.272863895155024,0.993905103176832,0.991496406027581,0.924175456606317,0.683541082141455
0.0208843972720206,0.508101166738197,24.5304530262947,0.590020520891994,0.378696416225284,0.64689105367288,0.42331658275798,0.0832923277653754,0.236372806206346,0.231508697494864,0.187231356967241,0.297678692638874,0.240888675046153,0.131539397104643,0.243015282973647,0.217388876073528,0.294798595004249,0.205838125676382,0.275338450900745,0.99152040373534,0.96054350350867,0.953545810065698,0.821578214764595
0.0216740771010518,0.326669952832162,23.8460180107504,0.59924191031605,0.533111351635307,0.361325754318386,0.340902022365481,0.0478381030075252,0.16310725107789,0.028998966217041,0.171899298820645,0.355913322861306,0.269604356423952,0.313388010929339,0.28249480065424,0.288768391439226,0.237119229335804,0.201113965571858,0.26606994853355,0.994687625661492,0.963929427008843,0.94642347673187,0.748252031747252
0.020533135663718,0.285186705214437,22.0643830732442,0.691748528555036,0.503857455216348,0.326499244570732,0.56199704669416,0.0592664019018412,0.0464898537658155,0.0577274394407868,0.208550069481134,0.302847146592103,0.21231282860972,0.160315396683291,0.284950968530029,0.15444108734373,0.226796255505178,0.195681959996,0.19042473557638,0.989982343636453,0.982908696371596,0.887691559265368,0.655946483782027
